disease_id,disease_name
71139,Obesity
86248,Diabetes
36506,Glaucoma
31891,Diabetes
132,Glaucoma
73300,Diabetes
54665,Hypertension
93216,Kidney Disease
77344,Arthritis
75975,Diabetes
64369,Glaucoma
58442,COPD
5478,Obesity
25713,Thyroid Disease
9526,Stroke
42251,Kidney Disease
19600,COPD
21531,Obesity
57666,COPD
99129,Diabetes
76716,Heart Disease
10837,Alzheimer
81491,Thyroid Disease
1468,Glaucoma
15181,Obesity
54758,Diabetes
78263,Arthritis
64414,Stroke
98558,Obesity
11871,Epilepsy
5716,COPD
95529,Cancer
15459,Kidney Disease
40543,Asthma
20646,COPD
52710,Obesity
70851,Heart Disease
94776,Hepatitis
72313,Arthritis
27925,Heart Disease
44679,Asthma
45210,Alzheimer
87406,Diabetes
50960,Cancer
74495,Arthritis
65949,Stroke
72462,Thyroid Disease
14168,Thyroid Disease
23448,Asthma
41274,Heart Disease
81320,Asthma
7868,Cancer
33540,Cancer
64412,Stroke
67865,Hypertension
96952,Asthma
69338,Glaucoma
43030,Thyroid Disease
57389,Glaucoma
21416,COPD
65001,Arthritis
55567,Hypertension
70273,Stroke
86943,Epilepsy
79034,Alzheimer
82750,Stroke
32463,COPD
64316,Alzheimer
83701,Hepatitis
83085,Glaucoma
82479,Glaucoma
56577,Arthritis
13584,Diabetes
63016,Alzheimer
70677,Thyroid Disease
14126,Stroke
34028,Arthritis
40901,Stroke
2965,COPD
25614,Stroke
18228,Cancer
91580,Hepatitis
74605,Kidney Disease
6562,Cancer
1454,Alzheimer
91422,COPD
51008,Hypertension
6759,Cancer
89989,Epilepsy
76318,Hepatitis
35305,Kidney Disease
22253,Epilepsy
28504,Obesity
17523,Stroke
3682,Alzheimer
60510,Hypertension
25614,Asthma
38287,Hypertension
89893,COPD
72251,Kidney Disease
48281,Epilepsy
47689,Stroke
29743,Heart Disease
20474,Kidney Disease
6111,Obesity
14314,Stroke
95917,Heart Disease
89709,Kidney Disease
16302,Obesity
40395,Heart Disease
55836,Glaucoma
66931,Stroke
49809,COPD
84634,Asthma
33072,Thyroid Disease
51369,Obesity
51921,Thyroid Disease
59288,Arthritis
70782,COPD
62333,Hypertension
24944,Hepatitis
16217,Heart Disease
48157,Arthritis
88111,COPD
58707,Heart Disease
8229,Diabetes
88139,Kidney Disease
23544,Heart Disease
74235,Hepatitis
42689,Epilepsy
47194,Epilepsy
23593,Obesity
62202,COPD
97993,Diabetes
73768,Asthma
19543,Alzheimer
46663,Kidney Disease
90677,Arthritis
79289,Hepatitis
64987,Hepatitis
44446,Epilepsy
25119,Epilepsy
26523,Arthritis
35990,Hypertension
56579,Arthritis
5377,Hepatitis
63017,Cancer
63590,Glaucoma
69283,Arthritis
63736,Kidney Disease
14897,Arthritis
11211,Glaucoma
47260,Heart Disease
13866,Thyroid Disease
94018,Alzheimer
61112,Heart Disease
28316,Hypertension
23730,Thyroid Disease
62277,Epilepsy
38169,Obesity
97310,Alzheimer
36310,Diabetes
33550,Cancer
9990,Arthritis
55695,Epilepsy
77471,Alzheimer
31729,Hypertension
50779,Stroke
49981,Kidney Disease
13182,Thyroid Disease
23789,Heart Disease
27854,Thyroid Disease
82330,Obesity
72194,Glaucoma
11890,Diabetes
14241,Kidney Disease
25047,Arthritis
19876,Arthritis
36791,Epilepsy
58446,Diabetes
73023,Alzheimer
59996,Alzheimer
92219,Thyroid Disease
85271,Glaucoma
99449,COPD
66524,Alzheimer
93266,Hepatitis
87507,Arthritis
25599,Thyroid Disease
29388,Arthritis
6982,Heart Disease
15443,Thyroid Disease
45867,Stroke
32265,Epilepsy
23491,Alzheimer
50506,Asthma
94270,Alzheimer
71433,Obesity
1267,Hepatitis
53721,Glaucoma
52596,Glaucoma
53187,Stroke
63215,Cancer
42777,Glaucoma
53026,Kidney Disease
93706,COPD
5828,Glaucoma
17329,Heart Disease
34429,Heart Disease
12639,Kidney Disease
21282,Asthma
91099,Heart Disease
22148,Thyroid Disease
18209,Cancer
16691,Glaucoma
42903,Alzheimer
87406,Hepatitis
66778,Asthma
80051,Kidney Disease
96099,Glaucoma
89923,Obesity
21282,Diabetes
34153,Epilepsy
48819,Obesity
46763,Hypertension
36477,Asthma
73560,Arthritis
33308,Obesity
30507,Thyroid Disease
84524,Cancer
68603,Epilepsy
6816,Alzheimer
62805,Hypertension
20541,Glaucoma
80914,Kidney Disease
22390,Alzheimer
95299,Heart Disease
91920,Arthritis
42336,Glaucoma
16716,Alzheimer
26706,Stroke
16106,Hepatitis
91495,Obesity
36772,Alzheimer
77831,Diabetes
91236,Glaucoma
18997,Epilepsy
84257,Epilepsy
66062,Hepatitis
76969,Thyroid Disease
63942,Thyroid Disease
61381,Alzheimer
75447,Glaucoma
42172,Hypertension
91759,Cancer
80232,Diabetes
83839,Asthma
46671,Hepatitis
91439,Kidney Disease
71557,Cancer
73778,Hepatitis
83485,Heart Disease
73554,Glaucoma
93220,Kidney Disease
42302,Glaucoma
47571,Stroke
3822,Hepatitis
31545,Glaucoma
84278,Glaucoma
29314,Glaucoma
13470,Alzheimer
13061,Hypertension
21319,Obesity
26121,Obesity
71821,Asthma
13272,Arthritis
31604,Kidney Disease
49496,Thyroid Disease
19128,COPD
3568,Diabetes
92161,Hepatitis
26362,Glaucoma
55561,Cancer
34520,Glaucoma
87970,Kidney Disease
35902,Arthritis
23448,Alzheimer
69523,Heart Disease
36724,Epilepsy
45428,Glaucoma
97805,Stroke
81919,Cancer
14158,Arthritis
27463,Hypertension
43221,Stroke
69555,Hepatitis
85161,Alzheimer
50791,Asthma
95830,Thyroid Disease
83357,Arthritis
72249,Stroke
88433,Thyroid Disease
5588,Alzheimer
11776,COPD
68645,Epilepsy
86695,Cancer
56479,Diabetes
2717,Cancer
87255,Epilepsy
19918,Diabetes
84538,Asthma
78257,Epilepsy
74584,Kidney Disease
2553,Hypertension
91133,Epilepsy
32929,Asthma
30980,Glaucoma
75897,Diabetes
81654,Cancer
66536,Hypertension
88107,Glaucoma
37953,Diabetes
5377,Kidney Disease
23331,Obesity
45700,Heart Disease
91402,Heart Disease
76489,Glaucoma
51403,Hepatitis
3890,Epilepsy
53754,Diabetes
95774,Alzheimer
1095,COPD
81037,Arthritis
5958,Asthma
96036,Hepatitis
28666,Hepatitis
27641,Hepatitis
76373,Heart Disease
1110,Asthma
1889,Thyroid Disease
43087,Kidney Disease
3270,Hepatitis
30042,Glaucoma
34377,Heart Disease
82821,Arthritis
86769,Hepatitis
67304,Hypertension
16761,Kidney Disease
2146,Kidney Disease
81397,Thyroid Disease
4891,Cancer
34123,COPD
90502,Hypertension
85039,Alzheimer
20144,Stroke
50870,Diabetes
6949,Stroke
62817,Asthma
57947,Cancer
17397,Asthma
74949,Arthritis
8180,Heart Disease
18299,Alzheimer
5058,Obesity
24490,Kidney Disease
29772,COPD
46369,COPD
23283,Heart Disease
44045,Alzheimer
13899,Hepatitis
84570,Diabetes
25927,Asthma
35879,Heart Disease
87431,Asthma
51186,Hepatitis
82745,Thyroid Disease
17346,Glaucoma
59559,Arthritis
86630,Thyroid Disease
88395,Glaucoma
31101,Stroke
83633,Diabetes
64991,Thyroid Disease
18580,Diabetes
16382,Epilepsy
46666,Heart Disease
71821,COPD
23431,Arthritis
20223,Kidney Disease
65984,COPD
72439,Stroke
24874,Alzheimer
81582,Heart Disease
75504,Diabetes
90466,Cancer
22064,Diabetes
43557,Alzheimer
49419,Diabetes
75268,Asthma
74890,Arthritis
23770,Hypertension
83289,Heart Disease
90921,Hypertension
90192,Diabetes
63818,Hepatitis
44186,Diabetes
98738,Hypertension
30042,Glaucoma
23451,Cancer
14897,Thyroid Disease
83392,Cancer
78496,Stroke
66281,Arthritis
11776,Hepatitis
44737,Cancer
98778,Asthma
7014,Asthma
66060,Thyroid Disease
50045,Cancer
42255,Diabetes
88383,Cancer
90257,Thyroid Disease
3028,Cancer
99594,Diabetes
91723,Diabetes
30122,COPD
94541,Heart Disease
57814,Heart Disease
92558,Hypertension
59243,Thyroid Disease
2367,Hypertension
13953,Asthma
6090,Hepatitis
43352,Asthma
11177,Hypertension
15998,Alzheimer
87337,Diabetes
15996,Obesity
83085,Obesity
3451,Obesity
84541,Arthritis
62094,Asthma
46693,Arthritis
29874,Hepatitis
46671,Hepatitis
3437,Alzheimer
32311,Diabetes
58303,Glaucoma
77344,Arthritis
58249,Obesity
68666,Stroke
69393,Epilepsy
55301,Glaucoma
88681,Glaucoma
2251,Obesity
13497,Alzheimer
41230,Stroke
90667,Stroke
41158,Heart Disease
26787,Obesity
48023,Cancer
63095,Cancer
915,Arthritis
50389,Thyroid Disease
81472,Asthma
72499,Heart Disease
84172,Thyroid Disease
49807,COPD
84363,Glaucoma
18357,Glaucoma
35367,Arthritis
24410,Alzheimer
31393,COPD
43752,Cancer
2691,Arthritis
12626,Obesity
87516,Cancer
56561,Glaucoma
14336,Obesity
21870,Heart Disease
69528,COPD
59325,Thyroid Disease
41168,Glaucoma
45314,Alzheimer
84937,COPD
26439,Obesity
57712,Stroke
68415,Hepatitis
31852,Asthma
915,Epilepsy
3664,Asthma
23650,Arthritis
84757,Hypertension
46763,Hepatitis
24080,Obesity
93009,Kidney Disease
93257,Glaucoma
51049,Hypertension
1514,COPD
77924,Heart Disease
52309,Epilepsy
71768,Stroke
62277,Asthma
20825,COPD
65881,COPD
86769,Cancer
53378,Heart Disease
48363,Hepatitis
35307,Epilepsy
10841,COPD
27581,COPD
25966,Asthma
39405,Arthritis
34460,Heart Disease
56695,Hypertension
12802,Obesity
76342,Kidney Disease
81669,Stroke
41733,Glaucoma
88317,Obesity
88491,Glaucoma
94382,COPD
65097,Cancer
10535,Epilepsy
34760,Glaucoma
77679,Epilepsy
52789,Hepatitis
28704,Diabetes
51531,Obesity
76339,Obesity
56989,Alzheimer
98821,Obesity
46542,Stroke
67143,Kidney Disease
57109,Asthma
69968,Arthritis
55720,Diabetes
72499,Obesity
87176,Diabetes
93635,Arthritis
96770,Heart Disease
55836,Stroke
20656,Arthritis
98250,Epilepsy
39916,Heart Disease
99986,Thyroid Disease
6825,Epilepsy
11660,Kidney Disease
9429,Alzheimer
82943,Epilepsy
8437,Arthritis
74155,Epilepsy
24246,Heart Disease
16395,Arthritis
49530,Thyroid Disease
60838,Glaucoma
97668,Hypertension
99959,Arthritis
86474,Cancer
56773,Heart Disease
13619,Glaucoma
50000,Epilepsy
3106,Arthritis
65550,Hepatitis
81666,Heart Disease
3192,Thyroid Disease
64980,Heart Disease
13946,Epilepsy
59716,Diabetes
93616,Diabetes
63110,Asthma
54402,Epilepsy
77788,COPD
74062,COPD
95861,Alzheimer
37831,Hepatitis
23789,Hypertension
79629,Hepatitis
91920,Epilepsy
20650,Diabetes
29937,Heart Disease
38983,Heart Disease
55144,Cancer
65323,Glaucoma
30814,Hypertension
30272,Kidney Disease
29113,Alzheimer
28241,Hepatitis
85019,Hepatitis
85882,Diabetes
73409,Cancer
55367,Obesity
702,Kidney Disease
57375,Hypertension
90342,Hepatitis
4908,Epilepsy
2166,Glaucoma
90508,Hepatitis
27674,Cancer
1718,Hepatitis
16727,COPD
62414,COPD
67543,Epilepsy
18603,Obesity
40165,Arthritis
78148,Arthritis
99954,Hepatitis
20453,Heart Disease
91759,Asthma
98074,Heart Disease
19209,Glaucoma
48796,Heart Disease
51932,Glaucoma
47683,Obesity
26121,Arthritis
10135,Thyroid Disease
38420,Thyroid Disease
48808,Diabetes
80018,Arthritis
1851,Asthma
38096,Thyroid Disease
79205,Alzheimer
32231,Heart Disease
69848,Heart Disease
55506,Cancer
24686,Arthritis
60490,Hepatitis
29808,Arthritis
99764,Alzheimer
73126,Stroke
14802,Heart Disease
79895,Stroke
44448,Diabetes
37171,Alzheimer
83541,COPD
34315,Heart Disease
38983,Obesity
83757,Stroke
38824,Diabetes
74397,Heart Disease
6079,Diabetes
26305,Epilepsy
22850,Hepatitis
8813,Hepatitis
45450,Kidney Disease
53744,Alzheimer
37498,Epilepsy
72106,Thyroid Disease
69338,Asthma
76315,Thyroid Disease
26254,Hepatitis
93638,Hypertension
63483,Kidney Disease
30938,Glaucoma
38488,Obesity
51043,Epilepsy
36633,Kidney Disease
8452,Hypertension
56640,Thyroid Disease
95380,COPD
73748,Obesity
71046,Stroke
18545,Alzheimer
54987,Kidney Disease
74541,Arthritis
95795,Epilepsy
26094,Epilepsy
33073,Thyroid Disease
33031,Kidney Disease
6695,Arthritis
61712,Epilepsy
54224,Arthritis
92232,Thyroid Disease
80134,Arthritis
43438,Heart Disease
81065,Glaucoma
93970,Asthma
99327,Glaucoma
99129,Stroke
30692,Kidney Disease
2617,Alzheimer
88856,Stroke
14875,Heart Disease
95747,Kidney Disease
75642,Hypertension
73787,Thyroid Disease
20050,Heart Disease
8619,Hypertension
33379,Diabetes
43188,Cancer
37249,Alzheimer
38039,Thyroid Disease
64107,Alzheimer
37953,Cancer
88997,Stroke
80397,Glaucoma
42964,Obesity
54890,COPD
8437,Alzheimer
72856,Thyroid Disease
39413,Glaucoma
16708,Glaucoma
12216,Kidney Disease
93442,Hepatitis
11372,Heart Disease
28175,Diabetes
76423,Arthritis
84871,Hypertension
77193,Arthritis
56575,Kidney Disease
24633,Asthma
626,Stroke
21292,Stroke
2933,Glaucoma
86312,Arthritis
89803,Thyroid Disease
4230,COPD
18299,Glaucoma
80857,Hepatitis
97384,Hypertension
7006,Stroke
79506,Hypertension
95472,Epilepsy
23105,Thyroid Disease
30087,Epilepsy
76300,Stroke
27248,Asthma
63370,Obesity
59682,Thyroid Disease
83309,Heart Disease
89315,Cancer
34834,Hypertension
61970,Epilepsy
37721,Hepatitis
42748,Kidney Disease
50763,Asthma
14860,Glaucoma
12209,Heart Disease
27511,Kidney Disease
33981,Kidney Disease
35303,Kidney Disease
64814,Hypertension
99410,Stroke
58753,Stroke
7231,Diabetes
11193,Epilepsy
92558,Kidney Disease
3259,Kidney Disease
76226,Obesity
78259,Glaucoma
34731,Kidney Disease
55404,Arthritis
98938,Arthritis
56873,Alzheimer
82829,Stroke
75924,Arthritis
74044,Diabetes
49499,Kidney Disease
72883,Heart Disease
83575,Kidney Disease
12170,COPD
51514,COPD
26616,Glaucoma
36828,Asthma
53030,Epilepsy
83621,Arthritis
20188,Hypertension
38289,Glaucoma
41066,Thyroid Disease
8292,Asthma
6055,Arthritis
47299,Glaucoma
74235,Diabetes
8019,COPD
9223,COPD
27968,Heart Disease
21754,Glaucoma
51262,Hepatitis
92522,Stroke
65363,Kidney Disease
96369,Obesity
60213,Glaucoma
72274,Hypertension
49009,Cancer
30475,Epilepsy
33381,Heart Disease
63483,Cancer
58014,Asthma
23996,COPD
80613,Arthritis
33565,Alzheimer
86291,Hypertension
43984,Diabetes
36451,Diabetes
38566,Stroke
21884,COPD
6695,Epilepsy
50961,Alzheimer
27568,Hepatitis
44509,Thyroid Disease
61039,Alzheimer
64004,Epilepsy
30814,Glaucoma
53435,Thyroid Disease
77841,Cancer
92571,Asthma
84067,Alzheimer
88612,Hepatitis
82313,Hepatitis
44128,Obesity
42294,Obesity
46912,COPD
88560,Epilepsy
49154,Glaucoma
44446,Alzheimer
32077,Kidney Disease
11163,Asthma
36006,Asthma
83870,Glaucoma
36974,Asthma
2253,Kidney Disease
97179,Alzheimer
79360,Stroke
38770,Hypertension
24660,Glaucoma
87500,Hepatitis
78571,Arthritis
59551,COPD
97493,Hepatitis
21319,Heart Disease
80620,Hepatitis
14371,Kidney Disease
60806,Epilepsy
67544,Stroke
75457,Arthritis
46469,Hepatitis
20218,Arthritis
75511,COPD
10275,Alzheimer
96499,Diabetes
4127,Alzheimer
8751,Glaucoma
89544,Hepatitis
349,Kidney Disease
17284,Heart Disease
90508,COPD
52573,Glaucoma
67952,Hepatitis
45643,Thyroid Disease
12639,Arthritis
51791,Alzheimer
14322,Kidney Disease
78484,Asthma
19754,Asthma
57657,Cancer
78941,Thyroid Disease
43659,Asthma
62188,Cancer
95277,Stroke
53045,Alzheimer
6759,Alzheimer
71719,Stroke
44376,Cancer
58820,COPD
28398,Heart Disease
47796,Cancer
15726,Hypertension
70963,Obesity
19424,COPD
84391,Heart Disease
91880,Hepatitis
28471,Thyroid Disease
85806,Stroke
87108,Kidney Disease
54677,Hepatitis
45723,Epilepsy
86250,Thyroid Disease
68208,Arthritis
60686,COPD
40405,Heart Disease
3299,Stroke
10637,Heart Disease
41413,Stroke
9429,Kidney Disease
10237,Cancer
73196,Epilepsy
72326,Kidney Disease
26213,Kidney Disease
82793,Arthritis
22152,Hepatitis
96506,Asthma
58079,COPD
66972,Asthma
55091,Glaucoma
51798,Arthritis
78419,Arthritis
31600,Hypertension
59055,Hypertension
26755,COPD
98962,Glaucoma
37353,Arthritis
24157,Alzheimer
41549,Hepatitis
38144,Cancer
70645,COPD
58187,Diabetes
50070,COPD
56102,Alzheimer
90577,Stroke
57433,Hypertension
89334,Heart Disease
87648,Heart Disease
13497,Thyroid Disease
46856,Diabetes
51593,Asthma
44035,Diabetes
67662,Kidney Disease
49522,Cancer
52632,Obesity
91030,Arthritis
32560,Hypertension
52108,Glaucoma
15376,Kidney Disease
89173,Alzheimer
43365,Alzheimer
52014,Glaucoma
83724,COPD
66709,Obesity
24580,Heart Disease
53935,Thyroid Disease
24219,Obesity
11482,Alzheimer
92522,Thyroid Disease
62080,Heart Disease
49893,Glaucoma
8871,Alzheimer
75109,Arthritis
76436,Hepatitis
84765,Heart Disease
55129,Stroke
16899,Heart Disease
33676,Stroke
74085,COPD
5965,Thyroid Disease
55720,Cancer
75934,Glaucoma
67305,Thyroid Disease
30735,Kidney Disease
73519,Epilepsy
51201,Glaucoma
20295,Cancer
18101,Hypertension
21516,Epilepsy
65235,Asthma
76292,Kidney Disease
62840,Hepatitis
29591,Obesity
18184,Glaucoma
83760,Stroke
73098,Asthma
65066,Asthma
57657,Hypertension
99114,Epilepsy
96180,Arthritis
26769,Hepatitis
13102,COPD
56648,COPD
52030,Alzheimer
30507,Hypertension
60029,Heart Disease
30673,Thyroid Disease
4142,Diabetes
59394,Cancer
80868,Diabetes
73646,Asthma
87552,COPD
38365,Cancer
62414,Alzheimer
62222,Heart Disease
9123,Cancer
84095,Hypertension
39946,Stroke
15171,Asthma
86096,COPD
1016,Stroke
54796,Thyroid Disease
14202,Hepatitis
57295,Cancer
49909,Arthritis
39220,Alzheimer
896,Hypertension
72440,Hypertension
86902,Hypertension
15501,COPD
58830,Stroke
12419,Stroke
48796,Epilepsy
50965,Heart Disease
59956,Obesity
36375,Epilepsy
95472,Kidney Disease
39440,Asthma
18758,Hypertension
47028,Diabetes
48808,Diabetes
12067,Glaucoma
81904,Obesity
80658,Heart Disease
60786,Arthritis
87813,Diabetes
43861,COPD
5647,COPD
18797,COPD
46469,Cancer
99977,Heart Disease
80577,Heart Disease
52108,Hypertension
47979,Kidney Disease
58141,Thyroid Disease
31083,Stroke
75766,Arthritis
49048,Epilepsy
99615,Stroke
57578,Heart Disease
57031,Diabetes
99645,Heart Disease
70943,Cancer
81129,Diabetes
77658,Obesity
88362,Asthma
23214,Hepatitis
79887,Hepatitis
85271,Alzheimer
71499,Arthritis
92558,Obesity
54273,Diabetes
8163,Stroke
38254,Diabetes
31600,Kidney Disease
8954,Cancer
12879,Obesity
15162,COPD
11343,Thyroid Disease
12214,Asthma
46913,Alzheimer
64346,Thyroid Disease
65404,Diabetes
35550,Hypertension
5083,Kidney Disease
50006,Thyroid Disease
22430,Asthma
69204,Obesity
42929,Hepatitis
84046,Alzheimer
89152,Epilepsy
41150,Heart Disease
52509,Obesity
66412,Stroke
65327,COPD
8227,Obesity
41066,Kidney Disease
65803,Obesity
24878,Hepatitis
1695,Alzheimer
77648,Alzheimer
84849,Stroke
54173,Glaucoma
89135,Hepatitis
23650,COPD
4440,Epilepsy
50978,Diabetes
66840,Kidney Disease
50791,Obesity
84067,Arthritis
3916,Thyroid Disease
27511,Cancer
76034,Hypertension
81871,Thyroid Disease
37337,Heart Disease
54760,Arthritis
18745,Glaucoma
68087,Alzheimer
54124,Diabetes
22310,COPD
74842,Diabetes
16968,Arthritis
82434,Thyroid Disease
33859,Heart Disease
21808,Alzheimer
90227,Kidney Disease
47619,Heart Disease
81304,Kidney Disease
88650,Heart Disease
12414,Diabetes
1845,Stroke
88482,Arthritis
38243,Stroke
94018,Hypertension
7251,Glaucoma
96654,Cancer
37523,Alzheimer
22227,Diabetes
58303,Hypertension
15606,Heart Disease
81538,Obesity
35264,Thyroid Disease
88560,Kidney Disease
11080,Kidney Disease
17191,Asthma
81555,Glaucoma
70416,Hepatitis
8788,Cancer
97888,COPD
62094,Alzheimer
54186,Alzheimer
18101,Asthma
86482,Thyroid Disease
49844,Epilepsy
50315,Kidney Disease
34544,Epilepsy
42067,Kidney Disease
35794,Epilepsy
17749,COPD
19502,Kidney Disease
21769,Arthritis
18385,Asthma
12653,Arthritis
29494,Asthma
49540,Kidney Disease
800,Stroke
76415,Hepatitis
87643,Hepatitis
82384,Kidney Disease
48280,Alzheimer
80025,Heart Disease
80022,COPD
30493,Glaucoma
13977,Hypertension
32819,COPD
34282,Asthma
67763,Hypertension
54144,Diabetes
5905,Asthma
86778,Arthritis
95795,COPD
66409,Kidney Disease
44182,Cancer
9706,Heart Disease
17038,Hepatitis
2553,Hypertension
61898,Diabetes
95955,Hepatitis
6137,Asthma
15201,Asthma
29391,Stroke
20646,Diabetes
4828,Glaucoma
24384,Hepatitis
60992,Asthma
76466,Kidney Disease
73929,Hypertension
64346,Cancer
30732,Thyroid Disease
45066,Asthma
99834,Stroke
13584,Hypertension
41610,Alzheimer
27112,Thyroid Disease
1631,Alzheimer
78745,Hypertension
91559,Obesity
15655,Hypertension
18220,Epilepsy
98616,Alzheimer
84922,Thyroid Disease
60929,Stroke
23789,Glaucoma
54594,Arthritis
20223,Kidney Disease
37313,Kidney Disease
70545,Asthma
56216,Heart Disease
80397,COPD
60208,Epilepsy
2844,Alzheimer
82193,Arthritis
64629,Hypertension
53444,Hepatitis
7848,Obesity
17586,COPD
75511,Arthritis
10301,COPD
40673,Epilepsy
59606,Diabetes
36375,Cancer
71433,Obesity
15035,Thyroid Disease
62116,Heart Disease
2717,Obesity
53678,Glaucoma
71331,Asthma
95578,Glaucoma
96834,Hypertension
15915,Hypertension
29329,Cancer
12292,Glaucoma
349,Glaucoma
42268,Kidney Disease
50867,Heart Disease
82479,Heart Disease
13955,Hypertension
15712,Alzheimer
99569,Thyroid Disease
56234,Glaucoma
93579,Obesity
96256,Thyroid Disease
64291,Cancer
39552,Heart Disease
7762,Hepatitis
59730,Heart Disease
99099,Alzheimer
58501,Alzheimer
45747,Thyroid Disease
46871,Hypertension
87565,Hypertension
23348,Cancer
62931,Heart Disease
85578,Hypertension
42965,Glaucoma
57425,Kidney Disease
23685,Alzheimer
25620,Obesity
16706,Hepatitis
38810,Hypertension
87337,Hypertension
72229,Glaucoma
48588,Diabetes
45867,Diabetes
24699,Diabetes
85772,Arthritis
38169,Diabetes
25042,Hypertension
36937,Thyroid Disease
45747,Glaucoma
4828,Kidney Disease
85279,Diabetes
87337,COPD
62721,Diabetes
1619,Thyroid Disease
16188,Alzheimer
53578,Diabetes
18121,Glaucoma
93646,Hypertension
46890,Heart Disease
12520,Asthma
43194,Diabetes
51952,Obesity
91099,Asthma
55181,Heart Disease
29771,COPD
33169,Hepatitis
9881,Cancer
96036,Stroke
51851,Hepatitis
97853,Hepatitis
7878,COPD
60558,Cancer
70391,Hypertension
52089,Glaucoma
32160,Stroke
89003,Diabetes
64236,Stroke
67463,Epilepsy
11661,Cancer
35861,Alzheimer
76009,Hepatitis
22064,Hypertension
92974,Hypertension
85951,Glaucoma
37521,Hepatitis
70131,Heart Disease
54007,Obesity
85626,Alzheimer
48662,Cancer
34524,Diabetes
80335,Obesity
6530,Epilepsy
65235,Epilepsy
72015,Epilepsy
37443,COPD
16011,Kidney Disease
30440,Obesity
80244,Epilepsy
48482,Heart Disease
56504,Thyroid Disease
48708,Thyroid Disease
11163,Stroke
55373,Epilepsy
70178,Stroke
70593,Diabetes
12864,Stroke
12484,COPD
94596,Kidney Disease
83380,Alzheimer
83343,Kidney Disease
17026,Hepatitis
30303,Stroke
74060,Obesity
6857,COPD
97922,Hepatitis
59887,Epilepsy
50038,Glaucoma
85177,COPD
98649,Epilepsy
59331,Stroke
48866,Epilepsy
91402,Hepatitis
58147,Hepatitis
74609,Asthma
37630,Alzheimer
47028,Diabetes
93919,Asthma
96034,Glaucoma
70947,Alzheimer
15802,Heart Disease
50815,Cancer
98314,Epilepsy
63372,Epilepsy
37599,Hypertension
80526,Obesity
77577,Thyroid Disease
72174,Heart Disease
77602,Cancer
5739,Heart Disease
16217,Heart Disease
64520,Hypertension
29874,Stroke
5433,Stroke
57052,Obesity
14997,Arthritis
47738,Epilepsy
2775,Cancer
8063,Thyroid Disease
47428,Heart Disease
57480,Kidney Disease
51273,Stroke
28485,Hepatitis
93028,Asthma
96267,Thyroid Disease
48824,Hepatitis
83689,Obesity
83751,Hypertension
36043,Arthritis
54144,COPD
98558,Epilepsy
90519,Heart Disease
73572,Hepatitis
349,Diabetes
33864,Hepatitis
31624,COPD
57947,Asthma
37118,Obesity
57798,Stroke
49457,COPD
86769,Heart Disease
10057,Alzheimer
14085,Hepatitis
46344,Diabetes
44244,Arthritis
29784,Diabetes
8456,Hepatitis
29314,Kidney Disease
87073,Cancer
31942,Hypertension
49508,Hypertension
10357,Hypertension
69713,Heart Disease
7821,Epilepsy
89262,Obesity
20904,Alzheimer
69833,COPD
4017,Heart Disease
75377,COPD
88491,Hypertension
7006,Glaucoma
49530,Stroke
98304,COPD
5005,Hypertension
30185,Thyroid Disease
33029,Cancer
45260,Cancer
53026,Thyroid Disease
25228,Hepatitis
34082,Cancer
57375,Hepatitis
6868,Stroke
58856,Cancer
59631,Arthritis
18528,Hypertension
69604,COPD
17115,Thyroid Disease
28692,Diabetes
63072,Arthritis
59098,Glaucoma
11880,Kidney Disease
53048,Alzheimer
48493,Diabetes
57670,Glaucoma
73929,Arthritis
12326,Hypertension
73608,Arthritis
94031,Arthritis
94596,Hepatitis
9306,COPD
73098,Hypertension
23527,Kidney Disease
35503,Alzheimer
58790,Diabetes
45025,COPD
84093,Asthma
20903,Glaucoma
67819,Obesity
91657,Heart Disease
83678,Diabetes
67,Heart Disease
53478,Diabetes
55778,Stroke
90252,Cancer
41591,Cancer
98576,Cancer
8236,Stroke
8205,Heart Disease
66756,Obesity
13574,COPD
45453,Hepatitis
84250,Alzheimer
15552,Heart Disease
71947,Heart Disease
37501,Cancer
40243,Hypertension
11359,Cancer
49981,Heart Disease
49719,Stroke
97579,Arthritis
74092,Arthritis
25821,Hepatitis
39953,Asthma
7664,Arthritis
15036,Obesity
29722,Thyroid Disease
18444,COPD
24729,Arthritis
7781,Hypertension
97834,Stroke
49419,Obesity
26486,Diabetes
10357,Kidney Disease
74684,Arthritis
56191,Hepatitis
11211,Diabetes
3644,Cancer
46006,Obesity
18925,Thyroid Disease
16343,COPD
96549,Thyroid Disease
9354,Obesity
81538,Stroke
50978,Thyroid Disease
36265,Glaucoma
34731,Hepatitis
10625,Thyroid Disease
16418,Thyroid Disease
11359,Hepatitis
63602,Epilepsy
31082,Hepatitis
10814,Alzheimer
29335,Stroke
16728,Glaucoma
85175,COPD
9266,Epilepsy
14664,Diabetes
93478,Hypertension
72325,COPD
9266,Stroke
30165,Cancer
73848,Kidney Disease
10040,Obesity
40243,Asthma
73765,COPD
81395,Obesity
27931,Stroke
16150,Kidney Disease
35452,Stroke
89337,Stroke
67305,Alzheimer
52514,Hepatitis
75816,Epilepsy
58540,Cancer
79774,Stroke
54110,Obesity
65490,Epilepsy
91030,Cancer
4799,COPD
48347,Kidney Disease
65803,Epilepsy
7157,Epilepsy
