payment_id,method,amount,payment_date,payment_status,transaction_id
85316,debit_card,416.69,11/16/2023 11:38,completed,72264
85323,credit_card,1342.22,10/4/2023 0:00,completed,29567
85332,credit_card,3664.99,12/21/2023 14:49,completed,17842
85355,insurance,29.6,9/16/2023 15:40,pending,18204
85362,insurance,347.87,1/29/2023 5:14,refunded,4056
85391,insurance,3741.49,5/12/2023 10:13,failed,5713
85397,debit_card,3664.69,3/12/2023 1:47,failed,67357
85400,credit_card,2137.25,10/13/2023 19:37,completed,39926
85403,online,2454.82,8/2/2023 1:47,failed,34249
85426,debit_card,3625.68,1/15/2023 15:41,failed,4067
85436,insurance,116.04,12/17/2023 12:55,failed,46059
85437,debit_card,1866.35,3/10/2023 12:27,pending,79299
85449,debit_card,4637.93,4/18/2023 3:11,failed,97674
85461,insurance,3278.06,12/24/2023 0:25,refunded,64923
85463,cash,3316.46,6/10/2023 22:34,pending,45252
85471,cash,2170.52,5/7/2023 17:42,completed,3315
85491,insurance,3464.87,7/27/2023 23:08,completed,73553
85498,credit_card,3568.41,7/28/2023 23:37,pending,70143
85520,insurance,2324.17,2/20/2023 10:36,completed,70956
85551,debit_card,2942.85,11/21/2023 19:43,pending,89547
85556,credit_card,4523.97,3/10/2023 0:09,pending,57579
85563,online,3409.79,9/29/2023 6:04,pending,90674
85594,cash,3648,10/22/2023 22:25,failed,79691
85599,credit_card,3331,6/30/2023 4:03,completed,89744
85615,credit_card,2562.46,6/12/2023 0:33,completed,1520
85616,cash,4181.11,7/24/2023 10:52,refunded,19463
85620,cash,2864.71,1/11/2023 21:53,refunded,44308
85626,credit_card,4030.31,5/8/2023 1:02,refunded,19054
85633,online,2459.14,6/26/2023 5:34,completed,30192
85638,insurance,988.36,1/7/2023 11:13,completed,52879
85646,debit_card,2677.76,11/14/2023 10:46,completed,10239
85672,insurance,151.1,2/13/2023 1:36,refunded,21233
85673,insurance,4783.94,3/2/2023 1:24,failed,56911
85682,debit_card,1243.21,9/21/2023 15:45,pending,33187
85686,credit_card,3764.7,12/27/2023 23:16,refunded,85182
85688,credit_card,783.71,11/12/2023 21:35,completed,67027
85710,debit_card,559.85,8/22/2023 17:24,pending,73649
85720,debit_card,423.99,4/26/2023 2:40,completed,51011
85726,online,189.67,3/7/2023 11:23,completed,19758
85748,cash,1656.18,9/2/2023 8:24,completed,13657
85755,credit_card,4248.21,9/2/2023 19:08,failed,37453
85780,debit_card,3519.12,9/16/2023 13:51,refunded,86889
85809,credit_card,4469.85,9/7/2023 20:15,refunded,77096
85813,insurance,2695.72,4/28/2023 7:10,completed,57905
85820,credit_card,4640.16,12/11/2023 1:03,refunded,8729
85823,online,4509.46,12/20/2023 1:32,failed,9807
85840,insurance,3136.27,7/19/2023 2:52,failed,56224
85841,cash,1991.39,2/6/2023 1:03,pending,64139
85864,insurance,3926.11,3/6/2023 16:25,refunded,18917
85872,credit_card,3826.51,1/1/2023 10:47,refunded,28130
85892,debit_card,455.25,1/5/2023 7:52,completed,85733
85944,insurance,4448.24,6/2/2023 15:36,pending,42179
85950,cash,3481.31,6/28/2023 20:55,failed,10480
85954,credit_card,3319.43,3/13/2023 14:40,failed,27291
85966,online,1948.21,11/10/2023 22:30,completed,1602
85969,debit_card,1494.03,2/16/2023 4:29,pending,17392
85972,debit_card,2081.49,2/25/2023 2:39,completed,85974
85979,debit_card,4497.57,4/4/2023 8:17,pending,62793
85986,credit_card,4475.09,1/14/2023 4:02,pending,56555
86003,credit_card,672.87,11/24/2023 5:18,completed,21174
86007,debit_card,648.3,1/13/2023 7:35,completed,20516
86013,online,173.24,12/6/2023 14:56,refunded,20715
86014,insurance,316.56,9/26/2023 14:00,completed,53935
86023,credit_card,4705.34,4/23/2023 9:20,failed,55752
86054,debit_card,3684.63,3/14/2023 1:03,completed,94566
86062,debit_card,2918.69,11/22/2023 9:41,refunded,28419
86084,credit_card,4838.62,4/18/2023 21:27,pending,72443
86090,cash,243.93,5/9/2023 8:15,completed,36014
86098,credit_card,3055.41,4/1/2023 13:11,completed,81962
86106,insurance,4675.39,2/1/2023 8:48,refunded,24370
86113,credit_card,2301.64,4/24/2023 23:04,refunded,66137
86117,insurance,4540.89,3/30/2023 4:40,refunded,57373
86121,credit_card,1472.67,2/7/2023 9:15,refunded,79470
86122,debit_card,3536.66,9/22/2023 8:36,failed,49950
86127,cash,2921.78,8/17/2023 16:27,completed,76271
86139,insurance,255.58,8/14/2023 15:14,refunded,5587
86142,debit_card,2342.75,2/17/2023 5:38,failed,35003
86148,online,489.67,7/18/2023 23:34,refunded,38027
86155,cash,2446.95,12/23/2023 6:28,pending,76449
86168,cash,1610.26,3/2/2023 14:11,refunded,70544
86170,credit_card,1640.59,11/19/2023 9:38,refunded,52021
86175,debit_card,916.12,3/29/2023 14:35,pending,67045
86189,credit_card,4612.25,4/17/2023 4:44,pending,19956
86194,cash,2412.77,11/16/2023 1:03,refunded,23741
86195,debit_card,1439.19,12/25/2023 20:35,pending,16005
86196,cash,78.06,11/16/2023 4:38,refunded,28173
86200,debit_card,50.41,11/13/2023 10:47,pending,60552
86205,cash,2450.36,1/31/2023 5:25,refunded,40835
86212,online,88.23,2/21/2023 21:47,completed,21273
86217,credit_card,3528.7,10/8/2023 9:30,pending,29622
86232,online,4275.36,4/19/2023 7:21,failed,52907
86235,online,468.79,6/28/2023 7:51,completed,81785
86240,cash,2301.05,10/24/2023 16:34,pending,85189
86246,cash,2039.59,9/20/2023 12:14,completed,3317
86249,online,2262.23,5/25/2023 5:35,pending,70814
86252,debit_card,4308.84,9/27/2023 14:23,failed,15655
86267,online,1355.35,3/18/2023 0:08,pending,21402
86271,online,4035.59,11/24/2023 3:53,pending,28576
86278,insurance,3284.84,12/7/2023 18:29,refunded,23559
86288,online,4503.15,8/18/2023 17:24,failed,62286
86289,debit_card,4021.42,11/8/2023 23:37,failed,13166
86309,insurance,310.73,11/19/2023 17:46,pending,40367
86321,online,323.2,11/23/2023 17:27,completed,23680
86324,credit_card,699.71,11/25/2023 6:18,failed,95184
86333,online,896.4,7/20/2023 10:58,refunded,84448
86337,insurance,2679.19,8/16/2023 23:57,pending,49820
86374,cash,2900.11,6/6/2023 21:39,pending,55519
86381,credit_card,480.38,2/23/2023 8:48,refunded,29220
86386,credit_card,4762.36,3/8/2023 18:34,pending,74529
86391,insurance,2136.73,3/10/2023 13:27,pending,80354
86397,insurance,4671.83,7/14/2023 9:55,refunded,18331
86400,cash,2165.06,9/5/2023 19:57,failed,17927
86409,cash,4563.67,11/29/2023 2:31,pending,20865
86419,insurance,3054.38,10/13/2023 10:07,pending,47633
86424,cash,1266.22,12/28/2023 20:20,refunded,46818
86431,cash,198.3,4/22/2023 6:22,failed,76568
86436,online,4805.38,2/21/2023 16:44,pending,61358
86438,debit_card,1936.7,6/23/2023 3:49,pending,53759
86447,insurance,4661.33,6/24/2023 16:00,completed,82359
86451,cash,717.27,7/10/2023 21:07,failed,59593
86454,online,4292.93,10/24/2023 3:56,pending,43352
86474,credit_card,2892.15,9/12/2023 18:24,refunded,13824
86477,online,2669.06,7/30/2023 22:06,pending,44417
86486,debit_card,4636.97,9/26/2023 22:17,failed,88103
86505,online,2729.64,10/11/2023 7:41,pending,80145
86506,online,3081.32,1/27/2023 2:41,completed,50510
86520,insurance,3601.91,5/12/2023 2:52,failed,14141
86540,insurance,1547,10/31/2023 14:47,refunded,6540
86563,insurance,227.8,1/30/2023 13:15,refunded,31439
86577,debit_card,3375.98,11/12/2023 14:19,completed,13674
86593,debit_card,2708.94,8/14/2023 21:15,completed,94204
86594,credit_card,3154.48,6/10/2023 5:27,completed,83568
86603,cash,1428.56,3/11/2023 12:36,pending,91210
86647,insurance,2050.79,4/3/2023 23:40,refunded,70630
86649,credit_card,3469.17,10/1/2023 14:03,refunded,64512
86652,cash,1949.34,3/25/2023 20:18,failed,43283
86655,credit_card,2481.42,11/1/2023 21:34,pending,82061
86661,debit_card,3903.24,12/13/2023 2:47,failed,69220
86684,cash,2532.36,4/21/2023 13:53,completed,59522
86714,online,2152.97,6/18/2023 11:42,failed,23882
86717,debit_card,1854.89,4/22/2023 7:56,failed,75929
86725,cash,2537.35,6/13/2023 14:32,failed,17631
86732,online,1742.97,9/22/2023 12:01,completed,63167
86736,online,1386.63,10/26/2023 22:54,pending,11239
86755,insurance,4911.19,4/21/2023 18:21,refunded,21453
86765,cash,4118.04,2/9/2023 8:28,refunded,2587
86774,online,4404.82,4/6/2023 2:35,refunded,32192
86793,cash,3510.9,1/28/2023 0:01,completed,94550
86799,credit_card,544.01,6/24/2023 3:02,pending,49391
86805,cash,2936.94,12/24/2023 19:40,completed,44778
86809,debit_card,4531.19,3/30/2023 8:49,pending,64082
86820,debit_card,3755.76,2/28/2023 2:38,completed,7876
86832,insurance,2200.47,7/9/2023 9:25,completed,81631
86840,credit_card,4697.56,9/18/2023 18:33,refunded,51199
86844,debit_card,1532.67,11/5/2023 4:36,completed,25541
86847,debit_card,113.37,2/27/2023 4:42,refunded,67694
86858,credit_card,2409.8,3/28/2023 22:51,completed,80482
86868,cash,4847.18,12/5/2023 9:49,failed,57233
86884,debit_card,3622.26,12/6/2023 20:03,failed,24768
86888,debit_card,3274.42,2/7/2023 3:07,failed,1233
86895,online,414.51,9/8/2023 23:27,completed,9243
86900,credit_card,4808.03,10/23/2023 8:25,failed,61965
86918,insurance,1423.3,8/2/2023 4:28,refunded,76486
86925,debit_card,4595,5/28/2023 6:54,refunded,34520
86932,credit_card,2946.95,4/5/2023 8:26,refunded,67419
86934,debit_card,1370.1,9/27/2023 1:18,pending,99288
86938,credit_card,2298.06,6/14/2023 1:51,completed,75949
86941,online,2643.19,1/19/2023 15:14,completed,76044
86944,cash,3727.35,11/29/2023 2:01,failed,8169
86945,cash,4963.58,12/16/2023 19:34,failed,48166
86947,insurance,590.18,8/24/2023 13:55,pending,43078
86956,cash,3206.69,6/29/2023 7:55,failed,868
86960,credit_card,3531.16,7/16/2023 12:58,completed,26224
86966,insurance,981.71,8/12/2023 19:38,pending,21945
86967,online,3482.74,8/27/2023 8:22,pending,69119
86977,cash,4818.65,2/12/2023 21:08,refunded,91113
86997,insurance,4423.98,12/16/2023 14:09,completed,10234
87030,cash,514.37,8/11/2023 7:43,refunded,29069
87036,cash,4334.99,6/22/2023 19:29,refunded,62748
87046,cash,2192.73,3/3/2023 2:37,completed,5768
87093,credit_card,4938.32,12/24/2023 4:49,refunded,63392
87108,insurance,1391.91,8/20/2023 6:45,failed,35013
87115,debit_card,3219.3,12/9/2023 23:50,completed,96955
87122,online,211.25,5/10/2023 5:21,failed,84803
87123,cash,1017.96,5/11/2023 4:21,failed,52602
87135,insurance,1779.91,6/22/2023 19:40,refunded,75378
87145,cash,4897.6,3/27/2023 7:52,completed,11416
87152,debit_card,1637.49,4/29/2023 21:31,failed,17646
87153,insurance,2043.92,12/9/2023 7:01,refunded,88777
87194,debit_card,4239.49,12/24/2023 18:51,refunded,15570
87205,cash,4843.71,12/15/2023 21:40,failed,73498
87212,online,90.56,10/5/2023 13:20,refunded,65065
87231,credit_card,1352.42,2/4/2023 23:37,completed,48163
87232,insurance,31.64,8/3/2023 9:04,pending,22983
87282,credit_card,3817.26,11/21/2023 22:30,completed,54677
87298,cash,4760.62,6/22/2023 18:06,pending,43785
87304,debit_card,4595.73,12/27/2023 9:37,refunded,30614
87318,credit_card,973.41,11/3/2023 5:44,completed,67819
87322,credit_card,1960.7,10/16/2023 22:15,completed,82610
87335,online,2560.11,10/11/2023 16:02,refunded,98164
87342,credit_card,3301.74,6/25/2023 11:53,pending,43922
87349,debit_card,978.83,10/1/2023 8:42,completed,8619
87350,online,502.91,4/12/2023 10:06,pending,12579
87394,debit_card,4236.52,5/11/2023 3:25,refunded,11505
87404,cash,4992.95,1/4/2023 10:05,refunded,60981
87406,cash,122.94,2/19/2023 5:23,completed,57375
87418,insurance,2955.43,7/27/2023 1:38,failed,45251
87424,credit_card,2970.66,3/4/2023 17:34,completed,89211
87426,online,3677.5,1/11/2023 19:28,pending,41211
87428,cash,1125.53,11/9/2023 1:53,pending,32573
87453,credit_card,898.67,5/19/2023 14:30,completed,9023
87460,credit_card,3028.76,9/8/2023 3:02,pending,81888
87461,insurance,1537.79,7/6/2023 20:58,refunded,24464
87470,online,862.87,7/7/2023 5:13,pending,24203
87486,credit_card,4752.04,2/5/2023 4:47,refunded,87574
87493,cash,1676.97,12/28/2023 8:01,completed,64814
87498,insurance,4955.66,5/20/2023 6:16,failed,14129
87500,debit_card,3836.82,7/13/2023 7:58,completed,73259
87508,cash,1656.5,2/23/2023 2:39,refunded,29087
87516,credit_card,1016.49,4/11/2023 3:59,completed,50570
87518,insurance,1386.14,11/7/2023 4:53,completed,51206
87525,online,2450.81,2/9/2023 23:32,completed,54212
87551,credit_card,4896.6,7/30/2023 13:40,failed,18955
87552,cash,3191.61,6/26/2023 13:29,pending,51407
87553,cash,569.71,1/31/2023 14:06,failed,20687
87557,credit_card,755.14,11/8/2023 15:53,pending,68035
87579,insurance,4795.04,12/13/2023 18:54,pending,51673
87597,credit_card,77.62,3/12/2023 8:57,pending,80201
87613,debit_card,1697.41,5/17/2023 23:17,refunded,60749
87616,credit_card,4278.03,7/12/2023 13:21,failed,53171
87633,online,4861.12,4/22/2023 2:52,failed,89295
87642,cash,4843.96,2/5/2023 0:27,refunded,4356
87643,online,1125.89,3/8/2023 2:35,completed,14338
87670,online,60.65,9/5/2023 4:59,completed,52994
87678,credit_card,3501.97,4/26/2023 21:41,refunded,16585
87680,credit_card,1650.14,1/5/2023 23:20,failed,72321
87688,insurance,4695.48,11/12/2023 17:53,pending,21177
87706,insurance,877.12,2/4/2023 0:50,pending,61063
87752,online,476.75,8/31/2023 18:43,failed,40304
87755,online,122.79,4/27/2023 15:52,completed,84364
87766,credit_card,1245.59,1/29/2023 8:29,failed,93311
87770,online,4819.54,4/26/2023 15:54,refunded,61306
87771,cash,4590.88,11/22/2023 1:53,completed,24127
87773,cash,2298.63,5/24/2023 19:58,refunded,76818
87789,online,3803.81,9/28/2023 1:15,pending,86203
87796,credit_card,1037.89,11/3/2023 10:55,completed,78849
87806,debit_card,1058.81,11/11/2023 12:27,failed,32527
87820,insurance,920.14,6/22/2023 8:57,failed,31785
87821,credit_card,1503.21,8/22/2023 9:19,completed,38384
87836,cash,1511.58,12/2/2023 20:28,refunded,7081
87861,credit_card,837.27,11/24/2023 22:17,refunded,59807
87872,credit_card,485.05,6/4/2023 3:28,pending,66150
87876,cash,1755.11,11/20/2023 23:25,completed,96457
87881,debit_card,608.72,12/12/2023 13:47,refunded,91289
87883,credit_card,1231.87,3/20/2023 16:09,pending,50470
87914,insurance,739.77,8/28/2023 16:49,pending,60774
87915,cash,456.15,8/20/2023 19:05,pending,74842
87921,credit_card,3102.63,12/19/2023 1:32,pending,78411
87952,credit_card,3447.35,4/1/2023 13:20,refunded,93201
87955,online,2990.81,10/20/2023 12:42,refunded,26262
87965,credit_card,4285.3,2/12/2023 19:47,refunded,19571
87994,insurance,4819.51,5/19/2023 17:46,refunded,68742
88000,debit_card,4026.22,2/17/2023 7:55,pending,17982
88007,online,191.7,10/23/2023 14:29,pending,60536
88029,online,4657.35,6/12/2023 1:03,pending,16176
88032,debit_card,4816.81,2/2/2023 9:31,failed,14474
88039,cash,1250.8,8/25/2023 13:20,completed,57422
88049,cash,1283.19,7/26/2023 7:24,pending,44535
88057,credit_card,3722.29,9/10/2023 15:30,failed,34504
88060,debit_card,920.95,7/6/2023 7:07,refunded,53174
88063,credit_card,2078.92,5/11/2023 11:49,failed,39347
88067,debit_card,1499.22,4/9/2023 9:11,refunded,49170
88081,online,4952.04,10/30/2023 8:14,completed,19099
88083,online,1949.31,9/13/2023 23:54,refunded,6380
88095,credit_card,1823.07,9/21/2023 22:18,refunded,75788
88111,credit_card,1990.93,4/11/2023 6:30,refunded,42922
88125,credit_card,1856.56,4/6/2023 10:14,failed,49941
88142,credit_card,3977.58,6/24/2023 9:29,pending,62193
88150,online,1948.43,10/25/2023 21:23,completed,31051
88164,debit_card,2880.99,5/23/2023 18:42,completed,98483
88172,credit_card,966.62,3/5/2023 4:00,failed,91290
88208,credit_card,1465.46,7/1/2023 17:54,failed,83012
88209,debit_card,4673.18,5/22/2023 23:34,completed,52813
88211,insurance,2495.15,1/24/2023 20:28,completed,91310
88219,online,3874.89,12/29/2023 15:43,refunded,61184
88224,insurance,4728.82,12/10/2023 6:41,failed,6797
88225,cash,2998.41,8/26/2023 12:14,failed,47219
88247,credit_card,1214.29,4/18/2023 8:04,failed,97482
88250,cash,2859.35,2/13/2023 1:31,refunded,773
88254,insurance,4936.09,11/25/2023 7:21,refunded,23507
88255,insurance,917.15,5/24/2023 14:54,completed,97796
88265,online,1404.54,2/8/2023 16:54,completed,70041
88276,insurance,155.67,9/19/2023 18:00,completed,55591
88300,debit_card,1814.74,9/8/2023 12:36,failed,4920
88301,online,1524.29,12/29/2023 7:41,completed,60903
88302,insurance,3048.13,9/30/2023 13:24,failed,44825
88317,debit_card,2317.09,12/11/2023 11:13,completed,13304
88346,cash,1152.44,6/6/2023 17:29,pending,23496
88360,cash,2468.98,7/22/2023 4:32,refunded,79985
88363,online,970.48,6/28/2023 23:02,pending,13785
88369,insurance,4153.24,3/20/2023 0:29,completed,77759
88381,credit_card,1228.55,11/1/2023 6:56,refunded,75392
88389,cash,3936.11,11/9/2023 19:12,completed,49808
88395,debit_card,709.16,3/8/2023 11:28,refunded,84089
88403,credit_card,2671.89,6/3/2023 8:29,completed,28035
88417,credit_card,51.75,10/8/2023 16:10,refunded,39647
88428,insurance,4590.92,5/13/2023 11:49,refunded,6758
88436,credit_card,2560.39,1/30/2023 2:57,failed,911
88440,insurance,3475.99,9/23/2023 20:31,pending,55652
88452,credit_card,795.48,3/27/2023 2:40,pending,3280
88467,credit_card,2026.62,10/6/2023 7:54,pending,60343
88473,cash,4734.47,4/18/2023 19:07,pending,3084
88487,debit_card,2145.3,5/24/2023 18:41,refunded,39669
88491,online,2139.51,4/8/2023 18:09,pending,43361
88505,debit_card,2784.16,10/12/2023 5:22,failed,66361
88510,insurance,1914.04,4/29/2023 19:47,pending,22046
88513,credit_card,1556.18,8/28/2023 10:47,pending,2725
88529,credit_card,3676.23,11/22/2023 8:49,failed,75623
88539,online,1109.49,11/16/2023 6:59,pending,29182
88562,online,4233.03,8/21/2023 20:08,pending,20286
88564,cash,3174.33,7/29/2023 18:10,failed,3006
88572,cash,4721.12,5/15/2023 8:00,pending,71233
88575,credit_card,517.66,10/12/2023 23:40,failed,59516
88587,debit_card,3976.73,10/9/2023 0:06,pending,89226
88590,insurance,929.89,7/8/2023 13:10,completed,65978
88604,credit_card,1255.02,11/12/2023 16:06,completed,58148
88607,debit_card,1167.68,11/1/2023 14:02,failed,91699
88629,online,3604.23,2/5/2023 7:57,pending,2813
88647,credit_card,2835.94,9/21/2023 14:45,refunded,52089
88668,credit_card,4706.4,5/9/2023 9:44,refunded,37281
88672,online,3949.19,1/31/2023 22:36,completed,18791
88673,credit_card,175.86,6/4/2023 19:47,completed,91031
88677,debit_card,663.81,2/23/2023 8:48,completed,86627
88698,insurance,3370.89,12/28/2023 8:24,pending,26894
88724,debit_card,1652.75,9/13/2023 5:28,refunded,41383
88726,cash,2744.24,2/27/2023 17:34,failed,65991
88740,debit_card,228.16,7/5/2023 3:50,failed,95787
88757,debit_card,237.5,8/2/2023 13:55,failed,37683
88759,credit_card,3444.14,4/19/2023 18:40,refunded,22789
88784,debit_card,1195.87,5/24/2023 6:37,refunded,19593
88785,debit_card,4205.44,4/10/2023 11:07,failed,57757
88797,debit_card,1987.26,8/24/2023 9:57,pending,98655
88806,cash,865.74,11/2/2023 14:35,refunded,303
88809,cash,2727.76,1/21/2023 7:22,pending,6842
88823,insurance,787.99,12/20/2023 14:29,completed,33951
88832,debit_card,1104.21,7/13/2023 23:46,failed,33150
88836,cash,4618.11,7/23/2023 22:05,refunded,23971
88842,debit_card,4905.47,12/19/2023 8:27,refunded,69688
88846,credit_card,2713.14,7/24/2023 7:12,pending,40475
88847,cash,2401.05,7/30/2023 23:35,completed,82692
88857,insurance,922.53,7/11/2023 0:48,failed,97468
88862,cash,3012.29,4/15/2023 14:53,pending,70092
88871,cash,3991.47,2/7/2023 0:04,completed,79026
88894,online,2708.43,4/14/2023 16:59,failed,662
88895,debit_card,618.02,9/4/2023 23:15,completed,63783
88905,cash,448.03,10/27/2023 5:13,refunded,9875
88907,credit_card,4406.06,10/28/2023 10:30,pending,38307
88911,insurance,1025.84,5/2/2023 18:17,refunded,43788
88963,credit_card,4272.9,9/7/2023 13:56,completed,91748
88965,online,277.52,6/5/2023 12:01,failed,64962
88974,cash,156.98,5/27/2023 19:12,refunded,77617
88977,credit_card,2030.89,8/12/2023 7:02,completed,86510
88984,cash,2265.69,8/6/2023 15:07,refunded,82691
89013,online,4085.17,6/28/2023 20:17,refunded,4131
89014,cash,1136.52,4/27/2023 15:54,pending,34166
89015,cash,2275.84,5/14/2023 17:58,failed,1675
89033,online,4106.85,4/14/2023 2:58,failed,28387
89049,cash,3174.52,6/26/2023 7:45,completed,75276
89051,debit_card,1434.22,2/28/2023 5:38,pending,4081
89056,insurance,3122.08,11/3/2023 8:44,completed,7383
89071,online,1078.26,4/21/2023 20:33,failed,56980
89073,insurance,4130.27,9/24/2023 19:15,pending,62908
89123,debit_card,1026.78,9/1/2023 11:56,pending,12661
89130,online,2058.5,10/23/2023 10:34,refunded,91015
89139,credit_card,1319.78,8/6/2023 13:31,pending,76807
89144,debit_card,4319.2,3/19/2023 18:53,refunded,48222
89170,credit_card,228.81,4/11/2023 2:57,refunded,86916
89175,cash,3037.64,8/28/2023 18:06,refunded,96540
89180,debit_card,4537.46,3/2/2023 6:59,completed,83140
89190,credit_card,4977.36,10/26/2023 23:03,completed,63511
89198,insurance,3760.52,11/30/2023 10:09,completed,24458
89205,insurance,1877.29,2/16/2023 22:48,pending,48068
89218,credit_card,1287.38,7/23/2023 21:10,pending,59497
89245,debit_card,3533.06,8/22/2023 19:17,failed,25046
89246,debit_card,2735.96,1/2/2023 14:09,refunded,57831
89256,cash,663.35,3/18/2023 1:52,refunded,50150
89262,insurance,527.09,6/1/2023 9:54,failed,55898
89263,credit_card,4029.06,2/20/2023 1:27,refunded,49393
89293,credit_card,4573.98,2/9/2023 14:15,pending,15009
89310,online,758.58,2/1/2023 11:14,failed,69419
89318,online,4491.69,1/26/2023 6:45,completed,24555
89327,insurance,1016.78,11/16/2023 9:11,pending,39286
89337,debit_card,1849.16,6/17/2023 16:51,refunded,76916
89353,credit_card,299.05,11/19/2023 1:30,pending,98419
89364,online,577.11,10/16/2023 11:27,pending,22280
89368,cash,4194.43,10/16/2023 13:34,completed,62456
89374,credit_card,1582.91,6/13/2023 3:25,pending,33735
89383,credit_card,4201.66,9/6/2023 19:53,completed,2371
89386,online,2951.94,4/28/2023 21:42,refunded,24680
89392,insurance,3318.97,5/10/2023 0:08,completed,36187
89394,online,540.58,9/4/2023 9:09,refunded,61631
89399,debit_card,2540.54,4/1/2023 19:53,refunded,13473
89407,online,3039.98,8/29/2023 9:21,failed,63608
89413,online,1571.81,12/9/2023 4:34,pending,59080
89415,cash,717.98,8/9/2023 7:04,completed,86639
89422,debit_card,4296.52,9/6/2023 11:32,failed,8689
89441,cash,3215.64,8/8/2023 11:34,completed,23006
89444,cash,2880.97,11/11/2023 22:14,pending,97066
89463,online,3438.47,10/5/2023 11:03,refunded,6021
89469,insurance,4067.67,12/13/2023 3:38,refunded,32759
89477,credit_card,4479.54,1/28/2023 2:33,failed,22779
89484,online,2830.43,5/16/2023 19:48,failed,22087
89495,online,4836.21,9/21/2023 6:38,completed,3898
89505,cash,4870.9,12/14/2023 22:29,completed,12761
89507,online,3513.81,3/19/2023 14:35,refunded,19445
89515,debit_card,4478.63,11/23/2023 16:13,completed,29627
89526,credit_card,2456.73,8/1/2023 10:03,failed,64664
89527,credit_card,1625.13,5/24/2023 16:49,completed,68788
89536,insurance,4041.82,12/5/2023 14:42,completed,24925
89546,debit_card,1247.23,3/10/2023 1:14,failed,25122
89558,online,3788.86,5/18/2023 11:16,failed,52953
89560,online,3957.03,1/21/2023 22:13,completed,9344
89564,insurance,4315.6,8/1/2023 18:35,pending,88230
89568,insurance,1905.46,11/27/2023 6:00,failed,50246
89590,online,2542.6,7/22/2023 23:55,pending,6879
89593,cash,1152.95,8/24/2023 21:14,pending,79840
89619,debit_card,692.22,9/18/2023 8:45,refunded,98468
89621,cash,1070.83,9/16/2023 0:41,pending,21459
89625,insurance,2328.12,1/9/2023 8:12,pending,21220
89654,cash,657.39,9/16/2023 8:24,completed,43895
89659,insurance,932.88,10/19/2023 5:43,failed,18102
89660,credit_card,2373.91,9/12/2023 9:36,pending,69147
89662,online,620.16,8/19/2023 15:53,failed,75973
89663,credit_card,2638.95,8/10/2023 17:54,failed,79609
89674,insurance,1982.64,3/2/2023 8:48,completed,67388
89687,credit_card,754.5,8/7/2023 13:11,failed,15866
89700,debit_card,2932.45,2/3/2023 2:40,refunded,48535
89701,credit_card,2909.34,6/2/2023 19:19,completed,19603
89705,debit_card,3874.1,12/2/2023 5:14,pending,29817
89712,online,3013.13,8/18/2023 22:50,pending,993
89715,insurance,1017.64,8/23/2023 13:38,refunded,61000
89717,credit_card,2976.28,12/12/2023 6:16,refunded,90881
89718,online,2951.04,3/29/2023 15:05,completed,23080
89724,insurance,378.26,3/26/2023 15:28,pending,98382
89732,credit_card,2738.04,3/8/2023 16:13,pending,38898
89740,credit_card,3768.5,1/30/2023 11:15,refunded,44000
89749,online,3497.92,10/13/2023 21:50,refunded,78287
89779,cash,555.28,8/8/2023 16:17,failed,47060
89780,cash,4570.95,10/19/2023 3:43,completed,35580
89795,cash,4053.02,6/6/2023 8:06,refunded,43093
89800,debit_card,657.28,12/30/2023 6:07,refunded,69783
89804,cash,2036.34,2/13/2023 18:44,failed,54339
89805,credit_card,4371.01,9/17/2023 9:15,failed,61391
89824,credit_card,3290.96,6/9/2023 16:14,refunded,34433
89832,credit_card,467.6,2/13/2023 18:24,pending,57070
89838,cash,2255.37,11/29/2023 3:08,failed,12249
89839,online,926.34,2/10/2023 21:20,failed,78622
89842,cash,3047.85,9/12/2023 1:26,pending,12561
89851,cash,931.58,6/29/2023 23:42,pending,97276
89864,credit_card,3486.26,8/13/2023 5:48,failed,58939
89869,debit_card,3402.72,4/10/2023 14:26,refunded,13158
89883,credit_card,1091.2,5/30/2023 8:31,pending,41864
89908,debit_card,671.37,8/14/2023 4:28,failed,99557
89917,debit_card,4049.97,11/19/2023 1:50,failed,67977
89918,insurance,4639.44,7/26/2023 10:01,completed,19203
89939,insurance,1676.93,8/28/2023 19:56,completed,62285
89946,insurance,2839.79,9/17/2023 18:19,completed,64922
89957,debit_card,3014.08,7/14/2023 14:34,pending,62355
89966,cash,4264.88,5/15/2023 10:10,pending,44231
89974,insurance,2760.81,1/20/2023 12:19,refunded,19555
90002,debit_card,2896.19,6/20/2023 14:37,pending,24344
90012,debit_card,3421.88,9/13/2023 18:45,pending,22045
90013,debit_card,2895.81,4/7/2023 10:14,failed,19705
90015,insurance,4047.06,11/18/2023 20:34,refunded,14733
90027,online,2235.11,9/19/2023 20:56,completed,97248
90051,credit_card,4551.63,10/30/2023 17:59,failed,4814
90053,cash,2334.85,11/5/2023 17:12,completed,11413
90057,insurance,4650.04,12/27/2023 4:51,refunded,78840
90060,online,2007.23,3/19/2023 17:48,pending,25025
90096,cash,3614.99,3/26/2023 23:11,refunded,34675
90097,cash,3998.37,8/27/2023 12:29,failed,99801
90124,credit_card,4620.31,9/21/2023 15:04,completed,29667
90146,credit_card,3714.41,10/20/2023 18:15,completed,53588
