department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support
7000,Surgery,DEP-Mo88_7000,64,464,46,11 AM - 5 PM,TRUE
7001,Cardiology,DEP-Ex43_7001,23,436,56,6 AM - 8 PM,TRUE
7002,Orthopedics,DEP-BN86_7002,161,430,33,9 AM - 4 PM,TRUE
7003,ICU,DEP-BX08_7003,36,253,18,8 AM - 9 PM,TRUE
7004,Pharmacy,DEP-sp42_7004,122,201,26,6 AM - 9 PM,TRUE
7005,Cardiology,DEP-yN82_7005,55,117,48,6 AM - 9 PM,TRUE
7006,Pharmacy,DEP-vb85_7006,174,404,100,10 AM - 6 PM,TRUE
7007,Laboratory,DEP-vb43_7007,162,355,66,10 AM - 6 PM,TRUE
7008,Orthopedics,DEP-WJ52_7008,117,335,74,8 AM - 5 PM,TRUE
7009,Dermatology,DEP-xM89_7009,23,452,64,10 AM - 6 PM,TRUE
7010,Pharmacy,DEP-KB03_7010,67,222,40,10 AM - 9 PM,TRUE
7011,Pharmacy,DEP-un64_7011,159,231,59,11 AM - 8 PM,TRUE
7012,Orthopedics,DEP-Ez91_7012,114,421,25,11 AM - 4 PM,TRUE
7013,Pharmacy,DEP-Dh04_7013,73,398,94,12 AM - 9 PM,TRUE
7014,Oncology,DEP-ac83_7014,186,104,68,7 AM - 5 PM,TRUE
7015,Laboratory,DEP-vr99_7015,71,62,21,7 AM - 8 PM,TRUE
7016,Dermatology,DEP-Dn88_7016,170,116,61,9 AM - 4 PM,TRUE
7017,Dermatology,DEP-Pz49_7017,69,413,4,12 AM - 9 PM,TRUE
7018,Cardiology,DEP-BB68_7018,71,422,50,8 AM - 9 PM,TRUE
7019,Neurology,DEP-NL98_7019,20,133,71,9 AM - 5 PM,TRUE
7020,Neurology,DEP-AS70_7020,4,229,1,7 AM - 9 PM,TRUE
7021,Emergency,DEP-BL70_7021,183,358,21,6 AM - 7 PM,TRUE
7022,Laboratory,DEP-NC14_7022,162,223,76,8 AM - 5 PM,TRUE
7023,Oncology,DEP-Wn10_7023,199,265,63,9 AM - 10 PM,TRUE
7024,Orthopedics,DEP-gv47_7024,52,369,27,8 AM - 9 PM,TRUE
7025,Pediatrics,DEP-AB75_7025,192,167,82,9 AM - 5 PM,TRUE
7026,Pharmacy,DEP-Pv50_7026,112,316,28,10 AM - 7 PM,TRUE
7027,Neurology,DEP-Bb88_7027,88,111,6,6 AM - 5 PM,TRUE
7028,Cardiology,DEP-FQ16_7028,125,275,97,7 AM - 4 PM,TRUE
7029,Pediatrics,DEP-UR49_7029,160,370,33,11 AM - 8 PM,TRUE
7030,ICU,DEP-Sn34_7030,170,453,49,12 AM - 10 PM,TRUE
7031,Pediatrics,DEP-KH96_7031,127,84,47,8 AM - 7 PM,TRUE
7032,Neurology,DEP-uW04_7032,6,232,24,6 AM - 8 PM,TRUE
7033,Neurology,DEP-AT56_7033,142,282,29,6 AM - 9 PM,TRUE
7034,Cardiology,DEP-vt37_7034,121,368,27,12 AM - 5 PM,TRUE
7035,Oncology,DEP-lY24_7035,58,103,17,10 AM - 7 PM,TRUE
7036,Radiology,DEP-ES61_7036,21,429,40,10 AM - 6 PM,TRUE
7037,Orthopedics,DEP-vZ92_7037,175,403,59,11 AM - 6 PM,TRUE
7038,Emergency,DEP-ci14_7038,38,260,70,11 AM - 4 PM,TRUE
7039,ICU,DEP-Iu03_7039,15,291,20,7 AM - 4 PM,TRUE
7040,Neurology,DEP-Vl76_7040,40,435,16,10 AM - 8 PM,TRUE
7041,Surgery,DEP-GY64_7041,46,175,77,11 AM - 9 PM,TRUE
7042,ICU,DEP-HP63_7042,105,445,5,7 AM - 5 PM,TRUE
7043,Neurology,DEP-WV93_7043,83,465,80,12 AM - 8 PM,TRUE
7044,Surgery,DEP-Qy80_7044,29,285,47,9 AM - 10 PM,TRUE
7045,Pediatrics,DEP-wo58_7045,42,150,2,12 AM - 8 PM,TRUE
7046,Dermatology,DEP-Xf10_7046,0,359,37,6 AM - 7 PM,TRUE
7047,Cardiology,DEP-Ky78_7047,43,457,94,8 AM - 4 PM,TRUE
7048,Cardiology,DEP-ZN51_7048,12,277,66,11 AM - 8 PM,TRUE
7049,Oncology,DEP-Ws30_7049,166,228,67,11 AM - 10 PM,TRUE
7050,Surgery,DEP-jT85_7050,87,399,70,8 AM - 4 PM,TRUE
7051,ICU,DEP-Hy75_7051,192,99,39,8 AM - 4 PM,TRUE
7052,ICU,DEP-ny70_7052,112,140,32,9 AM - 7 PM,TRUE
7053,Laboratory,DEP-dm62_7053,100,115,58,7 AM - 8 PM,TRUE
7054,Surgery,DEP-qt63_7054,26,326,16,8 AM - 10 PM,TRUE
7055,Cardiology,DEP-OM43_7055,78,456,29,11 AM - 8 PM,TRUE
7056,Laboratory,DEP-XM68_7056,82,73,88,11 AM - 6 PM,TRUE
7057,Orthopedics,DEP-gI33_7057,27,299,50,8 AM - 9 PM,TRUE
7058,Radiology,DEP-ox23_7058,154,495,26,12 AM - 8 PM,TRUE
7059,Neurology,DEP-ET61_7059,108,451,92,12 AM - 7 PM,TRUE
7060,Radiology,DEP-oh07_7060,8,276,72,11 AM - 8 PM,TRUE
7061,ICU,DEP-wD44_7061,130,426,90,12 AM - 6 PM,TRUE
7062,Oncology,DEP-RA62_7062,69,367,10,12 AM - 4 PM,TRUE
7063,Dermatology,DEP-zC63_7063,165,465,56,9 AM - 9 PM,TRUE
7064,Dermatology,DEP-GN50_7064,74,96,65,9 AM - 8 PM,TRUE
7065,Laboratory,DEP-Fq97_7065,148,280,69,10 AM - 6 PM,TRUE
7066,Oncology,DEP-rR59_7066,121,76,10,7 AM - 6 PM,TRUE
7067,Neurology,DEP-GT34_7067,110,429,35,8 AM - 9 PM,TRUE
7068,Radiology,DEP-wm29_7068,63,274,70,6 AM - 6 PM,TRUE
7069,Cardiology,DEP-bW74_7069,74,70,62,11 AM - 8 PM,TRUE
7070,Dermatology,DEP-DA76_7070,88,84,66,12 AM - 7 PM,TRUE
7071,Dermatology,DEP-bq74_7071,148,141,56,11 AM - 8 PM,TRUE
7072,Cardiology,DEP-AD07_7072,198,448,29,11 AM - 9 PM,TRUE
7073,Oncology,DEP-MC14_7073,53,225,100,9 AM - 4 PM,TRUE
7074,Surgery,DEP-fe34_7074,99,297,24,6 AM - 5 PM,TRUE
7075,Cardiology,DEP-PX73_7075,6,332,100,8 AM - 7 PM,TRUE
7076,ICU,DEP-Ld09_7076,29,238,30,7 AM - 9 PM,TRUE
7077,Orthopedics,DEP-rV09_7077,87,447,50,9 AM - 4 PM,TRUE
7078,ICU,DEP-zw65_7078,138,451,93,12 AM - 4 PM,TRUE
7079,Oncology,DEP-pV82_7079,137,158,53,11 AM - 8 PM,TRUE
7080,Pharmacy,DEP-pH45_7080,52,65,26,8 AM - 4 PM,TRUE
7081,Laboratory,DEP-pv65_7081,103,223,84,7 AM - 5 PM,TRUE
7082,Dermatology,DEP-AB32_7082,187,324,35,10 AM - 9 PM,TRUE
7083,Pharmacy,DEP-qD00_7083,112,467,4,11 AM - 7 PM,TRUE
7084,Dermatology,DEP-ed91_7084,11,62,64,8 AM - 7 PM,TRUE
7085,Radiology,DEP-LW34_7085,61,176,57,6 AM - 4 PM,TRUE
7086,Pharmacy,DEP-ef56_7086,151,90,94,12 AM - 9 PM,TRUE
7087,Radiology,DEP-KL98_7087,72,150,50,10 AM - 7 PM,TRUE
7088,Laboratory,DEP-ff65_7088,186,376,49,7 AM - 8 PM,TRUE
7089,Dermatology,DEP-Gn15_7089,47,497,11,8 AM - 7 PM,TRUE
7090,Radiology,DEP-zB74_7090,1,428,42,8 AM - 6 PM,TRUE
7091,Dermatology,DEP-EC44_7091,31,318,20,8 AM - 10 PM,TRUE
7092,Radiology,DEP-PW18_7092,17,190,22,9 AM - 8 PM,TRUE
7093,Pediatrics,DEP-Qa87_7093,160,82,33,6 AM - 9 PM,TRUE
7094,Orthopedics,DEP-Az79_7094,107,156,91,8 AM - 9 PM,TRUE
7095,Neurology,DEP-jT68_7095,162,132,18,7 AM - 9 PM,TRUE
7096,ICU,DEP-xz52_7096,149,477,68,12 AM - 10 PM,TRUE
7097,Neurology,DEP-xb99_7097,80,338,4,6 AM - 7 PM,TRUE
7098,Pediatrics,DEP-rT91_7098,35,388,90,6 AM - 6 PM,TRUE
7099,Emergency,DEP-aU33_7099,66,449,45,9 AM - 7 PM,TRUE
7100,Neurology,DEP-FB92_7100,93,474,86,8 AM - 4 PM,TRUE
7101,Laboratory,DEP-rE05_7101,178,244,50,6 AM - 6 PM,TRUE
7102,Dermatology,DEP-IB39_7102,140,351,30,10 AM - 4 PM,TRUE
7103,Dermatology,DEP-qd21_7103,175,469,95,8 AM - 6 PM,TRUE
7104,Laboratory,DEP-fI13_7104,102,301,86,9 AM - 10 PM,TRUE
7105,Surgery,DEP-tF60_7105,121,418,56,9 AM - 7 PM,TRUE
7106,Oncology,DEP-JL33_7106,100,73,72,8 AM - 5 PM,TRUE
7107,Emergency,DEP-UV47_7107,171,427,44,12 AM - 9 PM,TRUE
7108,ICU,DEP-qD52_7108,111,209,43,8 AM - 5 PM,TRUE
7109,Oncology,DEP-am42_7109,93,81,37,10 AM - 8 PM,TRUE
7110,Emergency,DEP-sg94_7110,34,353,72,10 AM - 7 PM,TRUE
7111,Oncology,DEP-YG23_7111,92,203,95,8 AM - 5 PM,TRUE
7112,Cardiology,DEP-fI35_7112,110,89,88,11 AM - 8 PM,TRUE
7113,Pharmacy,DEP-tF66_7113,10,262,78,7 AM - 8 PM,TRUE
7114,Laboratory,DEP-nf41_7114,59,380,68,9 AM - 10 PM,TRUE
7115,Cardiology,DEP-jw30_7115,15,244,62,7 AM - 6 PM,TRUE
7116,Dermatology,DEP-fw58_7116,51,349,5,7 AM - 5 PM,TRUE
7117,Radiology,DEP-XI98_7117,63,78,25,6 AM - 8 PM,TRUE
7118,ICU,DEP-FJ21_7118,61,173,3,6 AM - 4 PM,TRUE
7119,Emergency,DEP-NZ55_7119,67,392,3,9 AM - 6 PM,TRUE
7120,Emergency,DEP-Ht09_7120,136,215,44,10 AM - 7 PM,TRUE
7121,Surgery,DEP-Jy12_7121,34,406,38,8 AM - 5 PM,TRUE
7122,Neurology,DEP-hy58_7122,87,88,36,7 AM - 7 PM,TRUE
7123,Radiology,DEP-ln59_7123,88,282,91,10 AM - 5 PM,TRUE
7124,Neurology,DEP-Lo31_7124,115,342,70,7 AM - 9 PM,TRUE
7125,Pharmacy,DEP-fJ89_7125,22,386,31,8 AM - 6 PM,TRUE
7126,Dermatology,DEP-mI00_7126,158,271,32,11 AM - 5 PM,TRUE
7127,Pharmacy,DEP-qi63_7127,190,325,56,11 AM - 6 PM,TRUE
7128,Oncology,DEP-tk92_7128,167,323,19,8 AM - 9 PM,TRUE
7129,Cardiology,DEP-KD95_7129,177,112,77,10 AM - 9 PM,TRUE
7130,Pharmacy,DEP-eG12_7130,110,116,34,12 AM - 7 PM,TRUE
7131,Laboratory,DEP-ms27_7131,120,265,91,7 AM - 8 PM,TRUE
7132,Dermatology,DEP-Uz14_7132,175,324,37,7 AM - 7 PM,TRUE
7133,Neurology,DEP-fv33_7133,124,352,59,7 AM - 7 PM,TRUE
7134,ICU,DEP-md55_7134,186,479,78,6 AM - 4 PM,TRUE
7135,Orthopedics,DEP-cm53_7135,167,468,64,12 AM - 4 PM,TRUE
7136,Laboratory,DEP-aC44_7136,158,210,93,11 AM - 9 PM,TRUE
7137,Cardiology,DEP-QT81_7137,48,326,85,9 AM - 5 PM,TRUE
7138,Orthopedics,DEP-VA09_7138,31,447,47,11 AM - 4 PM,TRUE
7139,Laboratory,DEP-tQ98_7139,70,230,94,12 AM - 7 PM,TRUE
7140,Radiology,DEP-AV57_7140,185,188,54,11 AM - 5 PM,TRUE
7141,Cardiology,DEP-ut34_7141,24,250,44,9 AM - 7 PM,TRUE
7142,Laboratory,DEP-ML82_7142,60,358,28,11 AM - 6 PM,TRUE
7143,Emergency,DEP-NM26_7143,39,197,25,11 AM - 5 PM,TRUE
7144,Orthopedics,DEP-dA52_7144,82,173,87,10 AM - 4 PM,TRUE
7145,Cardiology,DEP-UZ19_7145,60,77,83,9 AM - 6 PM,TRUE
7146,ICU,DEP-gS06_7146,193,319,37,6 AM - 9 PM,TRUE
7147,Orthopedics,DEP-SN66_7147,15,122,37,10 AM - 6 PM,TRUE
7148,Surgery,DEP-WS00_7148,12,299,36,8 AM - 4 PM,TRUE
7149,Pharmacy,DEP-kQ82_7149,63,144,66,6 AM - 10 PM,TRUE
7150,Cardiology,DEP-zI21_7150,35,185,35,6 AM - 6 PM,TRUE
7151,Neurology,DEP-ij68_7151,6,367,2,9 AM - 7 PM,TRUE
7152,Laboratory,DEP-wO17_7152,142,139,31,11 AM - 6 PM,TRUE
7153,Orthopedics,DEP-NK26_7153,193,495,63,9 AM - 9 PM,TRUE
7154,Oncology,DEP-Hm20_7154,111,231,44,8 AM - 7 PM,TRUE
7155,Neurology,DEP-KZ47_7155,112,115,57,8 AM - 7 PM,TRUE
7156,Surgery,DEP-aw10_7156,82,208,72,6 AM - 6 PM,TRUE
7157,Neurology,DEP-QZ32_7157,46,249,53,9 AM - 4 PM,TRUE
7158,Laboratory,DEP-iW57_7158,63,347,28,12 AM - 10 PM,TRUE
7159,ICU,DEP-dT87_7159,68,141,60,11 AM - 4 PM,TRUE
7160,Neurology,DEP-bc22_7160,88,80,83,6 AM - 5 PM,TRUE
7161,Pediatrics,DEP-Vi97_7161,162,177,73,6 AM - 7 PM,TRUE
7162,Oncology,DEP-Dh38_7162,158,487,95,10 AM - 8 PM,TRUE
7163,Emergency,DEP-fs95_7163,46,197,58,9 AM - 5 PM,TRUE
7164,Pharmacy,DEP-vR20_7164,144,85,17,10 AM - 10 PM,TRUE
7165,Pediatrics,DEP-OH02_7165,115,107,89,10 AM - 4 PM,TRUE
7166,Oncology,DEP-sJ60_7166,88,356,32,10 AM - 9 PM,TRUE
7167,Surgery,DEP-qa22_7167,118,391,12,8 AM - 10 PM,TRUE
7168,Neurology,DEP-Eq54_7168,189,95,54,11 AM - 5 PM,TRUE
7169,Cardiology,DEP-vc69_7169,180,250,84,11 AM - 9 PM,TRUE
7170,ICU,DEP-qf90_7170,22,73,1,11 AM - 6 PM,TRUE
7171,Pediatrics,DEP-Gv89_7171,100,178,28,9 AM - 6 PM,TRUE
7172,Radiology,DEP-nc64_7172,53,471,21,11 AM - 10 PM,TRUE
7173,ICU,DEP-BZ55_7173,23,179,19,7 AM - 9 PM,TRUE
7174,Laboratory,DEP-JF38_7174,14,287,81,7 AM - 5 PM,TRUE
7175,Dermatology,DEP-CU88_7175,183,306,31,8 AM - 5 PM,TRUE
7176,Emergency,DEP-SN56_7176,12,483,81,10 AM - 7 PM,TRUE
7177,Laboratory,DEP-ny31_7177,123,104,8,10 AM - 5 PM,TRUE
7178,Emergency,DEP-Pi06_7178,192,240,28,6 AM - 4 PM,TRUE
7179,ICU,DEP-fg90_7179,11,80,86,9 AM - 5 PM,TRUE
7180,Surgery,DEP-ya38_7180,131,424,55,11 AM - 7 PM,TRUE
7181,Surgery,DEP-rQ79_7181,72,256,48,10 AM - 7 PM,TRUE
7182,Oncology,DEP-WK71_7182,42,333,85,8 AM - 7 PM,TRUE
7183,Pediatrics,DEP-Gb03_7183,74,190,54,11 AM - 5 PM,TRUE
7184,Orthopedics,DEP-WU51_7184,182,196,49,8 AM - 9 PM,TRUE
7185,Emergency,DEP-LZ48_7185,72,471,99,6 AM - 6 PM,TRUE
7186,Pharmacy,DEP-kT38_7186,105,426,26,8 AM - 4 PM,TRUE
7187,Surgery,DEP-eL44_7187,126,154,41,12 AM - 4 PM,TRUE
7188,Neurology,DEP-DZ14_7188,186,481,64,9 AM - 8 PM,TRUE
7189,Surgery,DEP-ot05_7189,180,468,73,8 AM - 8 PM,TRUE
7190,Surgery,DEP-pL28_7190,105,56,6,12 AM - 9 PM,TRUE
7191,Pharmacy,DEP-En16_7191,56,279,96,8 AM - 5 PM,TRUE
7192,ICU,DEP-vU09_7192,101,427,35,10 AM - 6 PM,TRUE
7193,Neurology,DEP-Fa26_7193,2,338,21,7 AM - 5 PM,TRUE
7194,Neurology,DEP-WH48_7194,187,185,44,8 AM - 7 PM,TRUE
7195,Pharmacy,DEP-Zv86_7195,50,282,83,7 AM - 5 PM,TRUE
7196,Dermatology,DEP-kx29_7196,105,73,35,6 AM - 6 PM,TRUE
7197,Dermatology,DEP-kH82_7197,78,159,8,7 AM - 8 PM,TRUE
7198,Cardiology,DEP-WW80_7198,139,89,29,12 AM - 7 PM,TRUE
7199,Orthopedics,DEP-jp83_7199,151,336,19,6 AM - 4 PM,TRUE
7200,Surgery,DEP-BG30_7200,163,437,20,8 AM - 9 PM,TRUE
7201,ICU,DEP-IU56_7201,39,135,78,11 AM - 6 PM,TRUE
7202,Neurology,DEP-AO67_7202,183,394,86,8 AM - 8 PM,TRUE
7203,Orthopedics,DEP-Nz80_7203,142,183,4,9 AM - 10 PM,TRUE
7204,Laboratory,DEP-oE58_7204,165,391,76,12 AM - 6 PM,TRUE
7205,ICU,DEP-uK49_7205,13,329,60,10 AM - 5 PM,TRUE
7206,Oncology,DEP-fo52_7206,103,284,88,10 AM - 4 PM,TRUE
7207,Oncology,DEP-Eu31_7207,129,129,40,8 AM - 7 PM,TRUE
7208,Dermatology,DEP-Ok59_7208,96,361,40,11 AM - 8 PM,TRUE
7209,Dermatology,DEP-rI97_7209,175,469,1,11 AM - 8 PM,TRUE
7210,Pediatrics,DEP-fR74_7210,132,259,65,7 AM - 9 PM,TRUE
7211,Pharmacy,DEP-yR48_7211,4,321,42,8 AM - 8 PM,TRUE
7212,Surgery,DEP-uW67_7212,162,268,22,10 AM - 7 PM,TRUE
7213,Dermatology,DEP-NF19_7213,97,339,97,12 AM - 5 PM,TRUE
7214,Orthopedics,DEP-or45_7214,83,279,95,12 AM - 5 PM,TRUE
7215,Pediatrics,DEP-Yu65_7215,161,205,92,12 AM - 7 PM,TRUE
7216,Oncology,DEP-hN64_7216,14,422,88,8 AM - 7 PM,TRUE
7217,Pediatrics,DEP-MB78_7217,199,394,88,7 AM - 6 PM,TRUE
7218,Dermatology,DEP-Kn00_7218,106,253,14,6 AM - 6 PM,TRUE
7219,Radiology,DEP-dh82_7219,153,423,96,9 AM - 4 PM,TRUE
7220,Dermatology,DEP-fW30_7220,131,252,22,10 AM - 10 PM,TRUE
7221,Pharmacy,DEP-EP59_7221,191,316,90,10 AM - 7 PM,TRUE
7222,Radiology,DEP-rj22_7222,64,359,33,6 AM - 10 PM,TRUE
7223,Laboratory,DEP-WI84_7223,194,382,87,10 AM - 6 PM,TRUE
7224,Emergency,DEP-XQ34_7224,109,368,91,8 AM - 7 PM,TRUE
7225,Pediatrics,DEP-yA27_7225,170,203,35,6 AM - 10 PM,TRUE
7226,Pharmacy,DEP-Xq98_7226,167,170,13,10 AM - 5 PM,TRUE
7227,Neurology,DEP-ZO01_7227,101,346,95,7 AM - 6 PM,TRUE
7228,Dermatology,DEP-aY04_7228,149,84,18,11 AM - 10 PM,TRUE
7229,Oncology,DEP-Ja34_7229,126,358,32,11 AM - 8 PM,TRUE
7230,Neurology,DEP-CV53_7230,198,394,21,7 AM - 10 PM,TRUE
7231,Neurology,DEP-zz58_7231,98,160,13,10 AM - 10 PM,TRUE
7232,Orthopedics,DEP-wu71_7232,7,53,81,7 AM - 5 PM,TRUE
7233,Surgery,DEP-bw46_7233,38,160,10,7 AM - 5 PM,TRUE
7234,Laboratory,DEP-zc92_7234,194,401,28,11 AM - 4 PM,TRUE
7235,Cardiology,DEP-rV67_7235,151,333,23,6 AM - 5 PM,TRUE
7236,Cardiology,DEP-id27_7236,46,175,16,10 AM - 8 PM,TRUE
7237,Oncology,DEP-zS53_7237,47,67,15,7 AM - 8 PM,TRUE
7238,ICU,DEP-eg99_7238,4,484,32,6 AM - 9 PM,TRUE
7239,Oncology,DEP-wA28_7239,162,213,52,10 AM - 9 PM,TRUE
7240,Cardiology,DEP-xV28_7240,178,52,89,6 AM - 9 PM,TRUE
7241,Oncology,DEP-wu21_7241,96,494,44,12 AM - 5 PM,TRUE
7242,Radiology,DEP-pb38_7242,79,321,31,8 AM - 5 PM,TRUE
7243,Neurology,DEP-vu77_7243,95,87,41,8 AM - 9 PM,TRUE
7244,Radiology,DEP-ky21_7244,111,366,15,6 AM - 7 PM,TRUE
7245,Pharmacy,DEP-nM64_7245,176,332,58,6 AM - 5 PM,TRUE
7246,Orthopedics,DEP-PG67_7246,136,145,5,12 AM - 6 PM,TRUE
7247,Cardiology,DEP-aC46_7247,159,171,85,11 AM - 9 PM,TRUE
7248,Emergency,DEP-Ev90_7248,186,153,37,11 AM - 9 PM,TRUE
7249,Orthopedics,DEP-gM99_7249,52,135,15,9 AM - 9 PM,TRUE
7250,Cardiology,DEP-Ex17_7250,95,490,77,12 AM - 9 PM,TRUE
7251,Orthopedics,DEP-KR12_7251,67,407,10,10 AM - 5 PM,TRUE
7252,Laboratory,DEP-gY44_7252,188,436,45,7 AM - 9 PM,TRUE
7253,Dermatology,DEP-vn92_7253,41,234,19,11 AM - 10 PM,TRUE
7254,Orthopedics,DEP-rN16_7254,22,162,15,6 AM - 7 PM,TRUE
7255,ICU,DEP-HX83_7255,88,421,38,7 AM - 8 PM,TRUE
7256,Orthopedics,DEP-Er59_7256,98,302,87,6 AM - 4 PM,TRUE
7257,Dermatology,DEP-wy76_7257,114,308,15,6 AM - 10 PM,TRUE
7258,Oncology,DEP-Eb90_7258,189,324,53,11 AM - 5 PM,TRUE
7259,Orthopedics,DEP-UN54_7259,81,99,43,7 AM - 8 PM,TRUE
7260,Radiology,DEP-oX34_7260,193,136,56,9 AM - 5 PM,TRUE
7261,Orthopedics,DEP-QF87_7261,43,70,79,10 AM - 6 PM,TRUE
7262,Oncology,DEP-ZK56_7262,175,463,44,7 AM - 9 PM,TRUE
7263,Radiology,DEP-Lr20_7263,172,56,47,12 AM - 5 PM,TRUE
7264,ICU,DEP-zS07_7264,133,193,100,6 AM - 4 PM,TRUE
7265,Cardiology,DEP-wn41_7265,114,215,41,6 AM - 8 PM,TRUE
7266,Emergency,DEP-Dh97_7266,81,133,71,8 AM - 7 PM,TRUE
7267,Oncology,DEP-vP11_7267,15,169,64,10 AM - 6 PM,TRUE
7268,Oncology,DEP-Xs73_7268,156,301,7,11 AM - 4 PM,TRUE
7269,Cardiology,DEP-Qe43_7269,166,280,51,8 AM - 9 PM,TRUE
7270,Cardiology,DEP-Ei48_7270,86,311,30,8 AM - 6 PM,TRUE
7271,Neurology,DEP-DG55_7271,127,133,57,7 AM - 7 PM,TRUE
7272,Pediatrics,DEP-go64_7272,185,120,71,7 AM - 8 PM,TRUE
7273,Neurology,DEP-tg47_7273,176,330,31,7 AM - 4 PM,TRUE
7274,Neurology,DEP-Px85_7274,23,434,21,6 AM - 10 PM,TRUE
7275,Radiology,DEP-Qu39_7275,7,268,26,12 AM - 7 PM,TRUE
7276,Neurology,DEP-Ix32_7276,158,355,6,8 AM - 4 PM,TRUE
7277,Radiology,DEP-bX58_7277,10,255,41,6 AM - 4 PM,TRUE
7278,Laboratory,DEP-FV95_7278,182,475,35,12 AM - 7 PM,TRUE
7279,Pharmacy,DEP-xG47_7279,22,285,7,11 AM - 7 PM,TRUE
7280,Emergency,DEP-cj66_7280,90,465,57,10 AM - 7 PM,TRUE
7281,Pediatrics,DEP-Ak13_7281,161,386,12,7 AM - 10 PM,TRUE
7282,Cardiology,DEP-Ca34_7282,114,427,85,10 AM - 4 PM,TRUE
7283,Laboratory,DEP-gq07_7283,76,328,88,6 AM - 5 PM,TRUE
7284,ICU,DEP-OT97_7284,15,113,13,12 AM - 10 PM,TRUE
7285,Surgery,DEP-QL47_7285,178,258,64,12 AM - 9 PM,TRUE
7286,Oncology,DEP-hJ34_7286,112,263,10,10 AM - 10 PM,TRUE
7287,Orthopedics,DEP-vc59_7287,68,339,52,11 AM - 4 PM,TRUE
7288,Oncology,DEP-sx37_7288,9,340,20,12 AM - 4 PM,TRUE
7289,Dermatology,DEP-hD60_7289,78,219,10,9 AM - 10 PM,TRUE
7290,Cardiology,DEP-yg39_7290,33,128,86,7 AM - 8 PM,TRUE
7291,Radiology,DEP-wN17_7291,180,229,30,8 AM - 7 PM,TRUE
7292,Oncology,DEP-Wg00_7292,117,386,18,8 AM - 10 PM,TRUE
7293,Pharmacy,DEP-DK06_7293,38,80,80,8 AM - 9 PM,TRUE
7294,Emergency,DEP-cF49_7294,68,318,73,10 AM - 7 PM,TRUE
7295,Surgery,DEP-lH69_7295,181,307,64,7 AM - 7 PM,TRUE
7296,ICU,DEP-zT51_7296,155,498,25,7 AM - 9 PM,TRUE
7297,Pharmacy,DEP-LZ15_7297,120,400,81,6 AM - 5 PM,TRUE
7298,Cardiology,DEP-BC89_7298,156,174,74,10 AM - 7 PM,TRUE
7299,Pediatrics,DEP-mY35_7299,182,360,68,8 AM - 10 PM,TRUE
7300,Radiology,DEP-MA58_7300,136,196,35,7 AM - 9 PM,TRUE
7301,Pediatrics,DEP-Di70_7301,149,335,30,8 AM - 9 PM,TRUE
7302,Laboratory,DEP-nr88_7302,88,117,91,7 AM - 8 PM,TRUE
7303,Emergency,DEP-Zw33_7303,187,333,54,11 AM - 7 PM,TRUE
7304,Orthopedics,DEP-ae39_7304,39,292,32,8 AM - 10 PM,TRUE
7305,Pediatrics,DEP-MD30_7305,79,51,50,11 AM - 5 PM,TRUE
7306,Neurology,DEP-Ot27_7306,105,267,25,7 AM - 6 PM,TRUE
7307,Neurology,DEP-zR36_7307,67,403,18,6 AM - 6 PM,TRUE
7308,Pharmacy,DEP-TX57_7308,50,180,89,8 AM - 5 PM,TRUE
7309,Pediatrics,DEP-CX96_7309,102,137,68,10 AM - 7 PM,TRUE
7310,Pediatrics,DEP-bm48_7310,49,236,59,6 AM - 6 PM,TRUE
7311,Radiology,DEP-DR00_7311,93,235,92,6 AM - 9 PM,TRUE
7312,Pediatrics,DEP-XO35_7312,69,496,38,7 AM - 4 PM,TRUE
7313,Neurology,DEP-jy58_7313,119,223,34,10 AM - 6 PM,TRUE
7314,ICU,DEP-vl82_7314,85,294,83,8 AM - 5 PM,TRUE
7315,Laboratory,DEP-UE63_7315,141,322,92,8 AM - 5 PM,TRUE
7316,Dermatology,DEP-jG41_7316,60,308,15,8 AM - 4 PM,TRUE
7317,ICU,DEP-Lg66_7317,28,112,53,8 AM - 10 PM,TRUE
7318,Laboratory,DEP-mY22_7318,156,138,33,11 AM - 7 PM,TRUE
7319,Orthopedics,DEP-OQ14_7319,150,355,65,9 AM - 5 PM,TRUE
7320,Oncology,DEP-Zy52_7320,186,154,42,7 AM - 9 PM,TRUE
7321,Surgery,DEP-FY19_7321,195,380,73,12 AM - 4 PM,TRUE
7322,Pediatrics,DEP-Zj89_7322,0,81,60,8 AM - 10 PM,TRUE
7323,Radiology,DEP-zW94_7323,94,383,10,12 AM - 8 PM,TRUE
7324,Radiology,DEP-qO57_7324,122,341,23,11 AM - 5 PM,TRUE
7325,Surgery,DEP-xS46_7325,119,466,72,7 AM - 6 PM,TRUE
7326,Pharmacy,DEP-Ru25_7326,50,89,4,11 AM - 8 PM,TRUE
7327,Orthopedics,DEP-Hg11_7327,64,257,39,7 AM - 9 PM,TRUE
7328,Emergency,DEP-fn85_7328,163,398,50,7 AM - 6 PM,TRUE
7329,Pharmacy,DEP-Gb73_7329,12,468,82,6 AM - 6 PM,TRUE
7330,Cardiology,DEP-dn52_7330,108,265,95,11 AM - 8 PM,TRUE
7331,Neurology,DEP-SL81_7331,185,63,49,12 AM - 10 PM,TRUE
7332,Pediatrics,DEP-Gt76_7332,191,278,40,10 AM - 4 PM,TRUE
