department_id,department_name,department_code,current_occupancy,max_capacity,num_staff,working_hours,emergency_support,doctor_id
44194,Surgery,DEP-Ef30,95,302,76,12 AM - 9 PM,yes,74051
20921,Orthopedics,DEP-jG82,187,145,77,6 AM - 9 PM,yes,50864
30562,Cardiology,DEP-Vr77,82,351,2,8 AM - 6 PM,no,78363
23832,Pharmacy,DEP-us70,29,274,30,9 AM - 6 PM,no,66248
73355,Radiology,DEP-VI57,8,215,94,10 AM - 4 PM,yes,11133
21825,Radiology,DEP-dz82,77,144,38,9 AM - 5 PM,no,92555
25364,Neurology,DEP-SQ22,34,146,79,7 AM - 5 PM,yes,31123
67967,Dermatology,DEP-kA01,86,171,26,8 AM - 10 PM,yes,14795
75618,Pharmacy,DEP-sq80,94,363,61,8 AM - 10 PM,yes,12379
54520,ICU,DEP-GL65,101,465,21,10 AM - 5 PM,yes,56620
42473,ICU,DEP-FA24,103,50,68,9 AM - 8 PM,no,22227
1722,Laboratory,DEP-Sb96,83,374,61,10 AM - 9 PM,yes,7139
84768,Pharmacy,DEP-Cj64,121,147,60,12 AM - 7 PM,yes,53177
91065,Cardiology,DEP-lx45,150,290,59,7 AM - 8 PM,yes,5136
60428,Dermatology,DEP-JD37,98,260,4,10 AM - 7 PM,no,31456
91078,Emergency,DEP-FJ47,83,221,2,12 AM - 10 PM,yes,66332
70299,Laboratory,DEP-Ca40,164,199,36,8 AM - 9 PM,yes,24629
91341,Oncology,DEP-Au94,180,121,77,9 AM - 5 PM,yes,62105
62724,Laboratory,DEP-Xd77,20,58,57,10 AM - 5 PM,yes,29610
56882,Pharmacy,DEP-NG12,37,257,46,7 AM - 7 PM,yes,65287
65552,Surgery,DEP-jI97,74,247,31,6 AM - 6 PM,no,35650
40149,Laboratory,DEP-Hd26,20,427,45,9 AM - 7 PM,yes,31299
78477,Neurology,DEP-Yj28,117,276,41,7 AM - 8 PM,no,77171
52566,Orthopedics,DEP-qh16,71,460,82,8 AM - 8 PM,yes,84218
57350,Pharmacy,DEP-vm00,151,452,71,9 AM - 9 PM,yes,19301
64578,Emergency,DEP-Bc18,171,306,39,6 AM - 7 PM,no,49468
43868,Pharmacy,DEP-IG66,80,441,26,11 AM - 8 PM,yes,90214
1386,Surgery,DEP-SP31,50,429,51,8 AM - 8 PM,no,81400
52614,Orthopedics,DEP-EK64,111,317,28,12 AM - 8 PM,no,13666
48192,Cardiology,DEP-DL12,196,282,95,11 AM - 4 PM,no,98812
68641,Neurology,DEP-lW31,48,486,6,9 AM - 8 PM,no,97763
99844,Oncology,DEP-JR42,46,83,100,7 AM - 8 PM,yes,49623
47312,Surgery,DEP-RR35,99,330,32,10 AM - 7 PM,yes,76057
35396,Orthopedics,DEP-Yb16,123,492,67,8 AM - 5 PM,no,88349
75602,ICU,DEP-NJ91,142,444,20,6 AM - 6 PM,yes,59762
89248,Radiology,DEP-bH48,21,164,61,6 AM - 7 PM,yes,57975
57670,Cardiology,DEP-Ea01,109,402,25,10 AM - 4 PM,no,90684
90720,Emergency,DEP-Fg86,55,67,53,10 AM - 6 PM,yes,95992
48105,Dermatology,DEP-ED20,199,440,67,6 AM - 7 PM,no,30802
85047,Orthopedics,DEP-Es10,50,324,51,9 AM - 6 PM,no,12233
7630,Cardiology,DEP-oB43,102,293,62,8 AM - 6 PM,no,44280
71823,Oncology,DEP-UC95,200,174,95,12 AM - 10 PM,no,97442
78263,Radiology,DEP-Sj67,25,465,1,8 AM - 9 PM,no,8743
84949,Oncology,DEP-fQ46,168,116,46,6 AM - 6 PM,yes,21948
7039,Orthopedics,DEP-fc51,84,402,96,10 AM - 9 PM,yes,20503
74796,Cardiology,DEP-RE00,160,326,41,12 AM - 6 PM,no,99168
6684,Orthopedics,DEP-JV17,54,225,63,10 AM - 6 PM,no,78440
47463,Oncology,DEP-ax02,161,126,6,10 AM - 4 PM,yes,85095
6300,Radiology,DEP-Qs25,29,58,37,6 AM - 6 PM,yes,73788
74101,Oncology,DEP-RW72,188,440,39,10 AM - 5 PM,yes,70940
82145,Dermatology,DEP-lc39,97,57,67,11 AM - 4 PM,no,38423
10735,Laboratory,DEP-NE02,29,94,44,11 AM - 6 PM,no,48976
47772,Dermatology,DEP-Er99,22,168,83,8 AM - 4 PM,no,18517
84989,Oncology,DEP-Oo75,169,385,46,6 AM - 4 PM,yes,1420
78531,Radiology,DEP-MV65,85,332,39,6 AM - 9 PM,yes,18700
59153,Orthopedics,DEP-yQ52,160,294,3,9 AM - 10 PM,yes,88724
88893,Laboratory,DEP-QP94,98,208,78,12 AM - 6 PM,yes,35096
21726,Surgery,DEP-fz04,111,382,45,11 AM - 9 PM,yes,67595
37252,Laboratory,DEP-XU15,57,453,84,9 AM - 5 PM,yes,72778
27680,Dermatology,DEP-cY74,74,299,18,12 AM - 5 PM,no,83098
89120,Surgery,DEP-mp51,83,444,66,11 AM - 4 PM,no,33654
60107,Cardiology,DEP-CY93,134,423,29,7 AM - 6 PM,yes,32417
55541,Radiology,DEP-XY69,164,391,24,8 AM - 6 PM,no,97779
90010,Dermatology,DEP-yI97,179,176,86,10 AM - 4 PM,yes,25742
15101,Pharmacy,DEP-Xf57,8,183,46,7 AM - 8 PM,yes,43617
60005,Radiology,DEP-Qc49,179,496,93,10 AM - 10 PM,no,85389
47601,Oncology,DEP-NU84,161,134,41,6 AM - 6 PM,yes,60428
51247,Laboratory,DEP-fr88,147,242,15,11 AM - 7 PM,yes,88953
35765,ICU,DEP-cG99,148,307,58,7 AM - 4 PM,no,40493
7643,Cardiology,DEP-Gz35,151,306,15,9 AM - 7 PM,yes,8497
22402,Pediatrics,DEP-qv74,4,167,81,10 AM - 6 PM,no,34797
3513,ICU,DEP-KJ99,27,397,24,10 AM - 4 PM,no,27349
27407,Cardiology,DEP-xW24,25,245,33,8 AM - 6 PM,no,26798
31914,Dermatology,DEP-CV52,39,239,57,7 AM - 4 PM,yes,13593
77484,Surgery,DEP-hf11,56,265,14,7 AM - 7 PM,no,99135
90632,ICU,DEP-xZ08,128,281,51,7 AM - 10 PM,yes,47496
90830,ICU,DEP-qA18,90,305,96,11 AM - 8 PM,no,88623
88791,Oncology,DEP-NJ68,71,236,5,10 AM - 4 PM,no,41658
87596,Neurology,DEP-ok59,119,168,84,7 AM - 4 PM,no,14565
10010,Oncology,DEP-KA35,24,267,5,8 AM - 5 PM,no,14174
15438,Neurology,DEP-dQ83,67,477,99,8 AM - 7 PM,yes,99372
59501,Dermatology,DEP-SI34,85,68,34,8 AM - 10 PM,yes,74779
1089,Surgery,DEP-jQ02,47,270,34,8 AM - 6 PM,yes,64415
54865,ICU,DEP-wN42,106,428,77,8 AM - 9 PM,no,29936
64925,Radiology,DEP-vv20,22,387,87,12 AM - 8 PM,yes,10789
38863,Pediatrics,DEP-KH82,186,468,60,10 AM - 4 PM,no,60346
63474,ICU,DEP-TN81,129,298,55,7 AM - 4 PM,yes,90709
18468,Emergency,DEP-ER14,49,277,32,10 AM - 7 PM,no,72169
33473,Pharmacy,DEP-rC98,42,209,23,12 AM - 7 PM,no,37412
39983,Cardiology,DEP-sl60,180,460,63,8 AM - 9 PM,yes,63990
76529,Radiology,DEP-gE37,111,183,98,8 AM - 4 PM,yes,93931
94510,Dermatology,DEP-RE84,177,113,25,8 AM - 5 PM,no,59375
23624,Orthopedics,DEP-Bf14,83,230,44,9 AM - 4 PM,yes,44617
60032,Orthopedics,DEP-vI27,110,418,20,12 AM - 4 PM,yes,36715
6215,Emergency,DEP-Zj45,65,112,89,8 AM - 6 PM,yes,55608
81460,Cardiology,DEP-CB26,147,391,46,8 AM - 5 PM,no,87520
81221,Orthopedics,DEP-PN88,123,223,1,8 AM - 7 PM,yes,75894
59637,Emergency,DEP-HD98,70,381,68,7 AM - 9 PM,yes,95272
61687,Oncology,DEP-rv54,40,291,10,7 AM - 7 PM,yes,91405
67203,Pediatrics,DEP-Ws47,78,66,89,11 AM - 5 PM,yes,42237
9079,Oncology,DEP-ah34,135,103,94,12 AM - 5 PM,yes,69
80003,Dermatology,DEP-Sn29,120,131,58,7 AM - 5 PM,yes,58798
54519,Dermatology,DEP-MB05,32,279,58,11 AM - 7 PM,no,67894
23854,Radiology,DEP-Qe75,111,364,43,10 AM - 10 PM,yes,99145
91526,ICU,DEP-qy93,162,482,38,12 AM - 7 PM,no,95438
67624,Laboratory,DEP-hj90,180,284,97,8 AM - 8 PM,yes,84065
36542,ICU,DEP-Ys84,74,187,78,10 AM - 5 PM,yes,46716
62720,Pediatrics,DEP-BU93,106,300,45,11 AM - 7 PM,yes,33977
87697,Pharmacy,DEP-he56,192,256,53,10 AM - 6 PM,yes,17131
47204,Laboratory,DEP-Zz68,84,167,52,11 AM - 7 PM,no,88154
92438,Laboratory,DEP-QA70,128,157,98,7 AM - 4 PM,yes,74793
43946,Neurology,DEP-Hb94,101,113,92,11 AM - 10 PM,yes,87485
41428,Neurology,DEP-yc31,123,280,77,6 AM - 6 PM,yes,22378
17212,Radiology,DEP-dn33,10,156,71,11 AM - 8 PM,yes,30536
88498,Pediatrics,DEP-eI27,51,102,84,8 AM - 10 PM,yes,49779
54244,Emergency,DEP-tD24,4,103,51,9 AM - 6 PM,yes,76746
46156,Orthopedics,DEP-Oe12,63,266,18,10 AM - 4 PM,yes,11044
27486,ICU,DEP-FI80,56,306,68,12 AM - 9 PM,no,75043
24380,Pediatrics,DEP-IW87,18,106,46,8 AM - 10 PM,yes,14415
6224,ICU,DEP-eu66,123,328,13,8 AM - 7 PM,yes,64008
91351,Radiology,DEP-NG45,22,490,41,10 AM - 10 PM,yes,41430
43427,Cardiology,DEP-yo86,172,243,100,9 AM - 4 PM,no,17735
46352,Orthopedics,DEP-Ts65,60,416,49,8 AM - 4 PM,no,82406
10473,Dermatology,DEP-kO80,9,122,53,11 AM - 5 PM,yes,90424
72217,Radiology,DEP-vi82,126,332,82,10 AM - 5 PM,yes,57582
9964,Surgery,DEP-TI28,26,376,71,11 AM - 5 PM,no,10939
49968,Laboratory,DEP-cu69,25,455,100,7 AM - 6 PM,yes,45787
80406,Dermatology,DEP-LT46,32,83,8,10 AM - 6 PM,yes,44355
79393,Neurology,DEP-lI84,82,493,62,12 AM - 8 PM,no,32453
65732,Laboratory,DEP-sC28,4,252,18,11 AM - 8 PM,yes,49202
4719,Cardiology,DEP-cp52,144,363,62,11 AM - 6 PM,yes,91335
10386,Dermatology,DEP-NI32,135,252,54,8 AM - 4 PM,yes,19391
72808,Dermatology,DEP-YU71,141,97,98,9 AM - 8 PM,yes,85745
98911,Neurology,DEP-Vk23,74,71,57,7 AM - 7 PM,yes,34584
2198,Cardiology,DEP-yH36,134,401,59,6 AM - 6 PM,yes,15345
57210,ICU,DEP-YC42,4,149,80,6 AM - 8 PM,yes,35874
98169,Cardiology,DEP-yi78,13,224,95,11 AM - 7 PM,yes,96212
56030,Dermatology,DEP-lE85,10,296,1,11 AM - 5 PM,no,87021
18877,Oncology,DEP-Vy87,73,312,42,11 AM - 7 PM,yes,31252
3808,Neurology,DEP-aG32,59,136,60,7 AM - 8 PM,yes,48127
63323,Surgery,DEP-or78,44,128,77,12 AM - 10 PM,yes,35755
57361,Orthopedics,DEP-Al10,34,344,59,11 AM - 9 PM,yes,52524
87272,Surgery,DEP-or83,65,69,15,8 AM - 8 PM,yes,11240
83588,Emergency,DEP-Ep55,175,483,38,9 AM - 10 PM,no,99909
44842,Radiology,DEP-mP62,60,378,11,10 AM - 8 PM,no,75319
16916,Radiology,DEP-PT77,92,357,35,9 AM - 8 PM,yes,7888
4790,Cardiology,DEP-vn04,121,466,81,12 AM - 10 PM,yes,2314
44519,Pharmacy,DEP-TL85,69,435,55,7 AM - 7 PM,no,43012
61579,ICU,DEP-iX30,133,173,62,12 AM - 6 PM,no,77850
60592,Laboratory,DEP-kJ32,166,237,83,6 AM - 6 PM,no,33565
58741,Emergency,DEP-Tk04,62,326,64,8 AM - 4 PM,yes,53781
33367,Pharmacy,DEP-vv02,127,432,60,6 AM - 8 PM,yes,97186
44269,Pharmacy,DEP-HM46,48,109,57,12 AM - 5 PM,yes,5218
95216,Laboratory,DEP-YC39,19,456,30,12 AM - 6 PM,yes,60848
60051,Radiology,DEP-gg04,49,157,31,6 AM - 10 PM,no,14938
54469,Laboratory,DEP-Ie78,107,347,54,8 AM - 4 PM,yes,12910
47144,Cardiology,DEP-OY96,21,209,52,6 AM - 4 PM,yes,40771
37419,Pediatrics,DEP-oH67,83,145,1,12 AM - 7 PM,yes,8008
51245,Orthopedics,DEP-Ma56,98,77,88,10 AM - 5 PM,yes,53909
38931,Dermatology,DEP-Qq48,190,191,17,12 AM - 7 PM,no,57729
97796,Pediatrics,DEP-Vo67,59,109,49,6 AM - 6 PM,yes,75189
27161,Emergency,DEP-Ne22,39,147,14,6 AM - 4 PM,no,3676
90411,Neurology,DEP-IM24,176,279,16,10 AM - 10 PM,no,40797
46170,Surgery,DEP-SC87,119,428,33,6 AM - 6 PM,yes,32265
3802,ICU,DEP-kp06,170,376,74,8 AM - 4 PM,yes,28454
88786,ICU,DEP-uL94,181,55,1,12 AM - 10 PM,no,63709
77702,Dermatology,DEP-Ar42,197,275,30,11 AM - 6 PM,yes,42043
4164,Dermatology,DEP-bO76,57,236,77,8 AM - 4 PM,no,13430
72765,Dermatology,DEP-nd95,61,235,24,8 AM - 4 PM,yes,57089
11159,Laboratory,DEP-op20,7,126,91,7 AM - 10 PM,no,74556
75487,Oncology,DEP-Sh80,25,77,51,9 AM - 6 PM,no,79593
31630,Cardiology,DEP-fW87,43,200,75,7 AM - 5 PM,no,58646
49272,Oncology,DEP-op28,112,277,37,6 AM - 9 PM,no,12922
46642,ICU,DEP-Nd68,11,238,61,6 AM - 7 PM,no,88016
42004,Pediatrics,DEP-cI81,38,115,92,9 AM - 10 PM,no,84363
88297,Pharmacy,DEP-rZ37,173,443,45,7 AM - 7 PM,yes,5647
25916,Surgery,DEP-Db56,134,287,67,10 AM - 9 PM,yes,59397
16947,Dermatology,DEP-kG77,186,333,32,6 AM - 7 PM,yes,52901
60398,Surgery,DEP-yx15,29,97,9,8 AM - 5 PM,no,44496
79711,Neurology,DEP-xD69,40,199,90,12 AM - 8 PM,no,37707
91335,Surgery,DEP-wF94,78,263,57,7 AM - 4 PM,yes,54389
44646,Oncology,DEP-NK95,19,429,61,12 AM - 9 PM,no,25441
48608,Neurology,DEP-vu50,146,50,88,9 AM - 7 PM,no,56890
85005,Radiology,DEP-iK36,81,385,7,10 AM - 6 PM,no,10968
93070,Pharmacy,DEP-ht17,1,148,33,6 AM - 4 PM,yes,98752
67363,Oncology,DEP-eJ54,103,95,60,6 AM - 7 PM,yes,1994
29393,Pediatrics,DEP-kS95,166,498,5,6 AM - 4 PM,yes,92947
41018,Oncology,DEP-jZ25,54,322,29,12 AM - 4 PM,yes,76272
8087,Oncology,DEP-zP21,41,65,32,8 AM - 7 PM,no,63636
41069,Surgery,DEP-NO11,108,182,2,6 AM - 4 PM,yes,90696
93030,Laboratory,DEP-tx21,198,486,84,11 AM - 6 PM,no,94518
64412,Orthopedics,DEP-uj44,199,254,93,6 AM - 9 PM,no,23365
7869,Emergency,DEP-YZ30,38,486,38,6 AM - 4 PM,no,29883
87138,Radiology,DEP-Oy27,52,188,98,11 AM - 5 PM,no,46608
81652,Laboratory,DEP-mb47,181,481,9,12 AM - 4 PM,no,8658
67225,Oncology,DEP-td82,81,499,38,11 AM - 7 PM,no,89341
24713,Orthopedics,DEP-lU53,70,435,68,7 AM - 5 PM,yes,33641
12001,Cardiology,DEP-sa24,164,267,38,7 AM - 9 PM,yes,32189
96571,Neurology,DEP-mX29,108,311,34,9 AM - 4 PM,yes,51427
57213,Emergency,DEP-PY34,152,464,45,6 AM - 9 PM,no,44618
2890,ICU,DEP-fl94,38,171,36,11 AM - 7 PM,no,26245
93919,Surgery,DEP-cx18,37,83,97,9 AM - 6 PM,no,92539
94166,Radiology,DEP-EK25,83,146,98,7 AM - 4 PM,no,28110
41547,Radiology,DEP-dT99,148,455,41,6 AM - 7 PM,yes,95041
3527,Surgery,DEP-Mq47,165,470,37,6 AM - 4 PM,yes,27962
11605,Oncology,DEP-ju23,167,103,29,11 AM - 9 PM,no,30937
39647,Laboratory,DEP-fJ60,108,430,31,11 AM - 4 PM,yes,34293
77901,Oncology,DEP-nZ11,139,356,88,6 AM - 9 PM,no,66752
39662,Emergency,DEP-ZG34,109,345,88,11 AM - 6 PM,no,84267
93067,Pharmacy,DEP-em57,96,77,15,10 AM - 10 PM,yes,68846
28093,Cardiology,DEP-BS99,70,104,90,11 AM - 6 PM,no,34403
23055,Laboratory,DEP-IA76,72,300,40,12 AM - 7 PM,yes,12196
11427,Pediatrics,DEP-ps27,68,409,29,8 AM - 9 PM,no,11182
16832,Pediatrics,DEP-jb11,110,438,78,9 AM - 4 PM,yes,51977
21682,Laboratory,DEP-ST91,109,307,99,8 AM - 5 PM,no,48092
26714,Pediatrics,DEP-oc81,19,390,90,9 AM - 10 PM,no,57867
12093,Cardiology,DEP-tJ49,65,52,73,7 AM - 7 PM,yes,87452
4504,Neurology,DEP-HM29,191,109,67,8 AM - 8 PM,no,80198
6650,Emergency,DEP-PH88,146,406,58,8 AM - 9 PM,yes,45044
93245,Pharmacy,DEP-yR19,158,233,22,10 AM - 4 PM,no,83960
54023,Pharmacy,DEP-km45,168,231,5,10 AM - 6 PM,no,66857
15337,ICU,DEP-Gj90,39,307,9,10 AM - 6 PM,no,39765
9188,Pharmacy,DEP-uz33,39,249,51,10 AM - 4 PM,no,15593
73608,Pediatrics,DEP-Cj31,189,499,78,10 AM - 9 PM,yes,51810
56497,Radiology,DEP-dt67,19,268,82,6 AM - 4 PM,no,98767
93260,Radiology,DEP-fa17,9,465,89,11 AM - 9 PM,no,30152
85877,Orthopedics,DEP-Kf38,189,299,66,11 AM - 8 PM,yes,10916
81052,Emergency,DEP-YW18,136,426,96,11 AM - 4 PM,no,9134
62801,Emergency,DEP-ub40,51,95,98,6 AM - 5 PM,yes,37213
14681,Oncology,DEP-Yk33,149,220,78,7 AM - 8 PM,yes,68319
3004,Orthopedics,DEP-Zq34,53,173,11,7 AM - 6 PM,no,46909
77651,Oncology,DEP-bF56,127,120,45,6 AM - 10 PM,yes,85684
10041,Emergency,DEP-EX48,88,437,55,6 AM - 7 PM,yes,9055
51228,Pharmacy,DEP-TF50,117,408,15,8 AM - 4 PM,yes,52934
59478,Radiology,DEP-wT52,44,304,84,11 AM - 7 PM,yes,58768
85592,Orthopedics,DEP-oe72,51,211,84,9 AM - 5 PM,no,63928
49456,Radiology,DEP-zb31,46,451,13,11 AM - 6 PM,yes,87258
25669,Cardiology,DEP-Ue78,155,179,24,6 AM - 7 PM,yes,47742
12166,Oncology,DEP-mW70,66,107,48,11 AM - 8 PM,no,26022
75147,Neurology,DEP-Xn96,158,412,79,8 AM - 5 PM,no,55861
7920,Cardiology,DEP-Db66,169,218,73,7 AM - 9 PM,no,82553
1791,Pediatrics,DEP-Mr59,164,463,1,12 AM - 10 PM,no,43316
52768,Surgery,DEP-zR96,176,484,95,11 AM - 8 PM,no,29766
79245,Oncology,DEP-Xp32,155,459,91,10 AM - 5 PM,no,20202
28599,Radiology,DEP-bF70,171,451,24,9 AM - 5 PM,no,27335
14168,ICU,DEP-aY58,89,282,20,7 AM - 8 PM,yes,75789
3463,Dermatology,DEP-er97,174,451,10,7 AM - 8 PM,yes,73275
85978,Neurology,DEP-Am08,61,214,14,6 AM - 9 PM,yes,12839
32721,Pediatrics,DEP-tn23,167,156,7,6 AM - 4 PM,no,37368
4013,Surgery,DEP-IX65,48,240,98,11 AM - 4 PM,yes,55738
64345,Radiology,DEP-SI44,103,345,36,10 AM - 10 PM,no,85538
68961,Pharmacy,DEP-NP83,187,498,14,7 AM - 5 PM,yes,3836
22426,Pharmacy,DEP-vM37,32,142,30,12 AM - 5 PM,yes,58005
95972,Emergency,DEP-Fl09,123,452,32,10 AM - 10 PM,no,10920
18630,Pharmacy,DEP-IS85,121,80,99,12 AM - 10 PM,no,97145
18530,Pediatrics,DEP-vV58,149,475,14,7 AM - 7 PM,yes,82966
35959,Emergency,DEP-hn55,90,337,57,10 AM - 5 PM,no,89113
81291,ICU,DEP-AY19,43,113,29,6 AM - 7 PM,yes,10161
3136,Orthopedics,DEP-Hk34,96,382,7,10 AM - 4 PM,yes,26152
98433,Oncology,DEP-FI36,17,240,14,10 AM - 5 PM,yes,36956
73504,Oncology,DEP-TF38,139,204,35,11 AM - 8 PM,yes,30114
25618,Emergency,DEP-Om69,0,151,57,11 AM - 6 PM,no,13431
19053,Pharmacy,DEP-bc38,59,328,16,6 AM - 5 PM,yes,18164
33829,Oncology,DEP-qC36,15,393,33,10 AM - 6 PM,no,56809
47722,Orthopedics,DEP-AA84,78,481,47,8 AM - 6 PM,yes,45027
35844,Oncology,DEP-VE86,124,57,2,8 AM - 5 PM,no,8921
93285,Surgery,DEP-zo41,166,309,67,7 AM - 10 PM,yes,77025
64368,Radiology,DEP-cz12,141,420,13,11 AM - 4 PM,yes,56397
29882,Laboratory,DEP-vw17,142,465,23,10 AM - 9 PM,yes,95957
22106,Emergency,DEP-Ez97,82,79,18,11 AM - 8 PM,no,21696
15968,Oncology,DEP-gh08,123,352,71,12 AM - 5 PM,no,87418
98211,Emergency,DEP-Zf44,124,426,46,7 AM - 7 PM,yes,10704
48479,Surgery,DEP-Ih72,109,444,38,6 AM - 6 PM,yes,41066
40842,Pediatrics,DEP-ee36,190,67,58,12 AM - 4 PM,no,16968
54273,Dermatology,DEP-hg86,106,398,64,6 AM - 9 PM,no,90894
40228,Pediatrics,DEP-my60,195,169,12,6 AM - 8 PM,yes,98228
9978,Pharmacy,DEP-Mk18,110,406,12,6 AM - 8 PM,no,58800
52385,Surgery,DEP-vv05,190,162,4,10 AM - 5 PM,no,40578
92966,Pediatrics,DEP-wq46,185,108,25,8 AM - 9 PM,yes,41733
22996,Pediatrics,DEP-py68,124,302,80,6 AM - 7 PM,yes,196
66395,Pediatrics,DEP-FC43,124,342,81,11 AM - 5 PM,yes,91853
11731,Dermatology,DEP-ms40,24,465,69,10 AM - 5 PM,yes,90739
88690,Cardiology,DEP-rv45,73,239,67,7 AM - 4 PM,no,76306
74265,Orthopedics,DEP-YB56,24,250,24,12 AM - 6 PM,no,2668
3756,Pharmacy,DEP-af03,76,115,39,9 AM - 8 PM,no,18142
12152,Oncology,DEP-Pi96,62,125,47,12 AM - 6 PM,yes,17285
19947,Dermatology,DEP-oH72,84,477,18,10 AM - 9 PM,yes,88935
49336,Surgery,DEP-rR97,183,162,50,12 AM - 7 PM,yes,59728
16476,Orthopedics,DEP-VZ17,6,466,58,7 AM - 9 PM,yes,83624
27218,ICU,DEP-oI68,88,294,71,12 AM - 9 PM,yes,89582
48188,Pediatrics,DEP-uR09,80,406,90,8 AM - 4 PM,yes,61943
82703,ICU,DEP-YL70,154,435,54,10 AM - 10 PM,no,82033
25385,Radiology,DEP-XT40,82,272,42,11 AM - 7 PM,yes,23721
79240,Pharmacy,DEP-AR91,114,184,38,7 AM - 4 PM,no,70323
47279,Radiology,DEP-he08,14,375,47,6 AM - 6 PM,no,18826
24769,Dermatology,DEP-WX64,123,458,36,6 AM - 8 PM,yes,28085
2524,Cardiology,DEP-HO34,29,423,51,11 AM - 7 PM,no,77970
33014,ICU,DEP-mV84,188,355,87,7 AM - 4 PM,yes,25107
62109,Neurology,DEP-ZF62,57,181,81,6 AM - 6 PM,yes,76507
74765,Surgery,DEP-vT59,188,372,69,6 AM - 7 PM,no,14539
16267,Cardiology,DEP-Mw42,146,86,33,12 AM - 10 PM,no,45185
33434,Dermatology,DEP-Vy49,91,208,67,8 AM - 4 PM,yes,93640
56065,Cardiology,DEP-si95,10,200,5,6 AM - 6 PM,no,21666
11081,Radiology,DEP-Bi75,91,178,80,9 AM - 7 PM,yes,67516
62213,Radiology,DEP-Ga52,187,324,57,8 AM - 5 PM,no,35235
1570,Dermatology,DEP-VT16,4,194,71,10 AM - 8 PM,yes,52449
8760,Radiology,DEP-rt73,101,267,18,8 AM - 7 PM,no,31872
60418,Cardiology,DEP-SW94,21,148,68,6 AM - 9 PM,no,46626
41802,ICU,DEP-ou92,84,428,11,6 AM - 8 PM,yes,96328
88363,Orthopedics,DEP-Tn16,170,104,50,8 AM - 5 PM,no,27770
72194,Cardiology,DEP-Br32,142,395,16,8 AM - 8 PM,no,77610
95981,ICU,DEP-FT89,5,207,31,6 AM - 6 PM,yes,89003
11940,Oncology,DEP-fC00,18,447,64,8 AM - 4 PM,no,68746
1672,Laboratory,DEP-gi78,70,296,62,12 AM - 10 PM,no,36682
89533,Pediatrics,DEP-OP94,197,476,13,11 AM - 4 PM,yes,42955
44281,Orthopedics,DEP-eV76,179,176,16,10 AM - 7 PM,no,10337
96788,Oncology,DEP-rX30,14,133,47,8 AM - 7 PM,yes,43268
74223,Dermatology,DEP-sf48,130,180,38,8 AM - 7 PM,no,48283
91599,Radiology,DEP-OT42,93,439,83,10 AM - 8 PM,yes,79279
32141,Radiology,DEP-Xj55,174,207,11,11 AM - 8 PM,yes,91880
71017,Orthopedics,DEP-Ek33,130,445,9,12 AM - 4 PM,yes,98468
88408,Oncology,DEP-Tw87,161,115,35,11 AM - 9 PM,no,29406
53134,Oncology,DEP-Jh79,182,354,91,7 AM - 10 PM,no,92649
86447,Pharmacy,DEP-iA30,183,216,74,6 AM - 9 PM,no,66788
42691,Radiology,DEP-OD64,135,344,40,6 AM - 4 PM,no,32674
93188,Dermatology,DEP-fv71,86,485,98,12 AM - 8 PM,no,3779
67849,Dermatology,DEP-UU82,60,457,75,7 AM - 9 PM,no,74075
8486,Emergency,DEP-cR87,189,481,65,9 AM - 8 PM,yes,17455
68385,Laboratory,DEP-eU94,122,434,32,9 AM - 7 PM,no,30839
265,Dermatology,DEP-hh79,65,487,74,9 AM - 5 PM,no,82454
54594,Emergency,DEP-tz11,11,214,32,8 AM - 10 PM,yes,25758
33789,Surgery,DEP-TP46,28,338,13,12 AM - 8 PM,no,98901
10711,Neurology,DEP-Gp19,108,114,69,10 AM - 7 PM,no,70490
7910,Oncology,DEP-xZ97,111,463,59,9 AM - 7 PM,no,15728
39771,Cardiology,DEP-Fn24,177,362,11,10 AM - 4 PM,yes,22975
95901,Surgery,DEP-PW88,41,244,33,7 AM - 6 PM,yes,97896
44103,Neurology,DEP-FU23,114,272,75,9 AM - 10 PM,yes,17199
87700,Emergency,DEP-JR74,90,265,97,12 AM - 7 PM,no,20739
95421,ICU,DEP-ad77,29,63,81,8 AM - 10 PM,no,19292
61440,Pharmacy,DEP-hO88,54,457,94,10 AM - 9 PM,no,30652
19271,Oncology,DEP-lv53,11,388,39,12 AM - 6 PM,no,57563
12426,Oncology,DEP-WP21,123,472,15,8 AM - 4 PM,no,53397
95299,Oncology,DEP-Jk80,119,78,18,8 AM - 9 PM,yes,99556
98953,Pharmacy,DEP-EK26,21,234,48,8 AM - 6 PM,no,82012
76749,Cardiology,DEP-AQ09,163,475,80,11 AM - 8 PM,no,20747
53993,Oncology,DEP-IB02,82,117,48,9 AM - 9 PM,yes,2548
47262,Oncology,DEP-nK38,66,186,96,10 AM - 6 PM,no,11192
84749,Surgery,DEP-eA57,187,222,91,11 AM - 9 PM,no,15324
40296,Dermatology,DEP-ig68,192,394,53,7 AM - 5 PM,no,32786
152,Pharmacy,DEP-RV03,69,144,1,11 AM - 6 PM,yes,7412
61916,ICU,DEP-bC09,87,160,100,6 AM - 9 PM,no,62225
6113,Orthopedics,DEP-HX37,120,425,61,7 AM - 8 PM,yes,37171
7965,Oncology,DEP-WU88,99,342,42,11 AM - 8 PM,no,78604
54645,Cardiology,DEP-ok69,183,334,75,8 AM - 10 PM,yes,60255
