workload_hours_week,doctor_id,department_id
29,25947,8248
36,9186,63495
60,6060,78025
31,18709,65277
33,87972,80977
26,17443,9865
47,43046,66069
28,86018,31789
39,57449,45005
17,90155,70311
40,27572,76582
13,43960,41423
50,49414,83887
47,42912,22400
47,54115,18289
49,35452,37994
14,54550,71350
40,50637,46998
22,65818,71
42,35630,24897
17,10929,87393
53,39281,77988
34,71363,72526
43,61461,19579
29,64744,82
36,11935,94398
13,28188,78176
19,76013,50777
18,83513,74099
22,23256,38560
31,63426,65883
36,86912,69575
46,91639,4576
39,27861,26744
19,28667,6239
30,37313,33038
55,93786,51563
21,4348,55304
59,1267,39437
15,14946,16521
41,49107,41343
31,30596,16368
50,47309,28240
21,61252,33897
30,21950,39790
50,58449,42687
13,70387,57288
10,66479,70041
38,22365,10726
27,3035,45573
23,36832,78110
58,69155,51693
59,30498,93995
20,96185,18767
46,35730,35481
58,94094,80935
20,58024,42104
41,71715,76605
60,33504,18342
58,78189,65844
59,88396,11014
15,11628,6845
18,66874,78549
49,7341,40272
37,32303,47988
50,98705,97432
37,57537,15608
35,3799,74852
37,43398,79040
40,19997,64006
34,59259,25589
10,19499,10898
12,62167,68310
44,81185,67237
22,89713,72983
56,65933,1263
33,34939,41414
10,45456,58349
30,59503,27879
58,30759,73993
43,53872,62700
22,12041,65085
11,27758,49663
53,47767,77181
10,38075,51911
50,34731,33679
56,82808,6902
25,31147,3800
24,98622,78063
54,78149,75686
32,28102,92913
29,15499,11139
18,48311,68428
16,90094,38641
34,34088,67725
42,32898,80618
47,50322,22373
29,82824,43069
20,77979,67936
14,19272,18803
12,4846,95830
29,45874,82732
28,10668,70837
39,73127,76100
56,83738,12960
43,97980,99686
48,51777,28526
43,4249,44789
31,1814,10736
37,55461,10457
53,78593,2970
18,92055,13810
31,75337,48549
41,40879,55438
32,88165,11721
58,30983,2708
22,82925,41735
20,54938,2618
35,63723,76610
11,16977,16469
24,13603,84714
24,7980,94831
56,20640,90450
18,77425,13246
23,60128,42957
56,9967,93668
11,86464,44990
47,98502,99290
42,27397,28446
20,6912,52552
17,73435,31718
33,73955,43760
55,92689,11842
51,21105,32284
60,35536,31379
12,53427,46801
34,18864,38034
50,66530,5582
26,6326,63721
59,36879,71395
44,7106,49572
49,70816,38664
13,95009,33408
48,59627,54029
13,39163,91300
52,80397,43877
16,18312,5616
51,81037,87723
11,26971,64279
13,44087,63780
54,18168,66730
17,41920,88661
36,20602,98956
38,96306,75383
34,32669,34095
17,22134,22692
45,66485,80434
26,34664,41930
40,77262,43076
54,76333,16159
19,56696,84122
23,9509,13848
54,68985,4602
53,61594,66044
50,59169,26941
10,45051,97964
29,10055,30675
36,91888,62245
52,39068,30480
16,35152,14774
52,94051,54936
43,64210,17464
27,51283,5179
49,42611,30493
48,73358,959
54,31324,7418
18,15652,13068
36,24625,48658
16,51763,7798
42,56315,40575
56,72541,36313
49,55686,95707
17,26852,33522
28,95915,23259
17,36905,24316
60,98716,84631
16,2225,14140
41,19648,25220
22,96587,13004
48,79689,1572
22,4631,91024
59,40440,4606
26,27134,30991
43,15195,9185
22,433,71264
32,8795,60928
55,65865,7855
36,55561,43717
28,32278,60475
20,25230,24839
12,36448,12258
45,90242,74235
41,16533,85863
23,44866,15722
54,72803,97449
40,19891,74642
31,46601,62123
25,93459,32096
10,75280,99559
10,45400,24073
52,14224,52076
15,73757,28137
17,62948,18601
46,57269,58468
52,91414,2962
41,18565,81986
19,2000,17111
15,50182,61029
59,70111,3159
42,83084,47066
14,80976,50104
56,2287,75362
56,47395,11916
16,53166,99280
26,64109,54214
51,31980,67331
24,35461,49724
39,86649,35289
28,43321,67000
26,41449,11609
39,6782,64316
13,96117,57302
16,27477,74878
21,65030,95730
12,72675,30207
28,49540,57284
33,38508,20672
53,8881,53768
30,98040,19403
37,58783,26122
57,32362,43103
17,4754,259
16,9310,68025
58,72104,97488
12,13096,14579
10,83052,68300
18,98580,33046
52,73300,3033
51,61591,98693
20,64656,64811
31,20458,88244
32,4390,96994
38,54741,71011
49,34902,71776
27,8407,32105
56,47643,77265
15,58117,32642
33,42354,32023
31,13661,11162
21,30437,72783
17,4859,18549
35,79759,24787
35,33970,26667
39,6766,53885
27,75770,75334
34,44433,76284
54,25215,19434
40,96860,18081
36,88043,92581
51,32890,19950
20,61524,78179
17,99277,18446
18,16102,9178
54,66902,17818
56,75991,83515
13,70668,29133
20,30440,38621
16,56504,73402
36,75965,14048
47,66026,9102
40,48062,2346
46,38295,7973
53,68662,7258
38,71352,7049
21,10228,68468
49,97546,11761
34,40841,96338
59,10582,16396
32,89104,49055
49,30784,95749
11,40111,6029
53,75358,54914
56,55966,14034
18,7881,897
40,13618,82040
41,49772,34009
17,82114,64378
36,56436,41661
38,25564,24021
12,2006,51378
14,83714,52453
26,70895,81448
51,33387,66930
30,72404,61221
10,66538,83769
55,66717,54104
53,469,74137
43,5962,30840
59,98282,40317
57,6006,98815
46,30192,19767
56,30404,56731
46,20232,46698
24,3447,22553
52,16782,36229
31,87958,13248
43,15455,71657
43,6813,60764
54,14053,30605
54,3874,76907
49,36312,23431
16,38505,76898
37,17707,53104
52,34513,13206
56,77884,48636
25,76759,36564
40,52711,15527
32,90431,97514
52,97067,65099
53,19591,84129
51,35079,26559
34,81804,13767
19,85650,81644
45,38047,36178
49,94346,98331
13,4841,99867
10,79056,46501
51,62819,33865
20,26289,83379
42,76094,1235
40,65131,44659
41,21174,15647
20,88792,69269
14,30356,61823
58,57626,7371
41,50467,13865
30,76919,67106
25,69996,17010
31,8386,83065
27,48222,15809
13,54568,5284
42,16155,914
24,40032,61016
45,5916,85371
51,58265,17688
34,23129,15930
35,27018,50390
25,19556,59754
15,53459,2611
39,73438,46728
38,7843,15518
46,56382,98116
38,265,96442
15,20683,50907
41,53609,28519
38,57385,68508
30,90247,98049
17,99755,17950
41,3082,8645
57,52119,14042
51,40895,9777
11,55182,19314
16,67157,62425
35,41978,38115
36,31137,80539
12,88082,11890
45,42332,15530
45,82209,20377
10,43901,55638
15,87232,72326
60,43637,14570
48,99248,64576
49,17482,77630
50,87240,12905
29,4734,49332
42,88294,29764
45,52054,38367
23,84955,55423
51,98997,46937
52,32828,60383
39,43808,16056
31,20906,98919
33,89554,30130
13,16712,63789
24,12423,2090
39,94442,39546
31,32908,88043
45,67544,73744
59,42418,98532
49,5478,59096
48,44553,5989
40,49368,17839
55,77371,89547
52,53861,92590
33,9841,71891
55,18898,46941
38,6759,56523
17,22565,53272
16,34041,51561
58,46454,90953
52,81739,34040
24,38102,90086
10,92594,62162
31,29636,10984
32,33380,33734
50,47719,86014
28,15541,96566
45,40932,65511
43,18449,57191
33,22542,31619
54,87071,62502
16,18200,59695
12,33333,23077
20,4288,99821
41,65160,64237
18,2323,13973
55,27990,38604
57,97384,14944
56,98096,75644
36,97607,23032
16,86752,27175
26,73113,23616
49,62348,1823
22,18673,52103
22,16796,55352
17,33063,60889
35,68883,58412
23,56619,4312
39,51935,24215
60,43414,36655
22,40773,57746
55,89452,58143
31,41580,70769
16,62154,52127
58,8945,45848
36,10279,14250
12,17703,29473
50,82623,99367
53,55380,20980
47,81563,45621
17,20145,56261
59,3046,55021
38,7563,22497
39,33208,39809
52,82898,81714
47,34756,94737
42,86370,39498
18,45818,47629
41,15068,71518
10,28461,77990
43,88540,10191
57,50856,4269
13,9122,4534
45,61644,45678
37,86554,859
47,92796,5339
40,19865,43435
42,37988,95602
59,96383,94098
21,48721,66098
54,41966,27282
47,68497,32191
21,54420,51657
56,79874,949
18,14066,97861
16,33510,35319
34,44157,7540
52,51127,51487
48,7403,17550
48,11849,65065
30,98123,60265
42,63272,20978
34,60399,78026
36,4840,58738
48,42684,76802
54,75219,9963
58,74963,30424
25,56958,62056
27,90857,82517
35,84691,18594
31,87350,58794
28,16992,77737
38,752,18013
18,79738,92425
18,80277,30182
36,53731,12332
48,65383,18294
54,99377,39257
57,6437,63584
42,97933,34200
29,73664,90757
54,33244,65761
45,49404,77424
30,30666,71136
55,62850,64580
57,22317,30733
45,38033,56360
50,42353,7492
23,17113,71159
22,55976,43718
23,53698,69521
49,57551,91681
55,57831,22531
28,78066,63210
53,80225,47502
32,31871,41796
53,36394,51352
18,59651,24060
55,71864,69898
51,87662,86990
21,83787,58618
42,96919,77199
44,95598,11880
54,16473,11428
50,79962,77859
30,31030,85868
55,41126,58115
17,66030,32
58,73418,47357
32,62402,62549
45,59723,30356
40,3568,99648
47,1459,48593
46,92308,17625
52,80236,11382
55,20753,91072
36,96709,18817
53,72239,41991
57,41383,98089
44,65642,17013
28,25663,68907
37,81161,42672
10,10757,35569
43,8496,86381
16,3682,26946
11,14632,84268
34,62841,12209
19,69360,93771
13,26763,37710
52,51729,60807
13,45861,62470
22,38090,27319
27,46372,81746
58,69886,9104
60,42642,67056
20,82481,64803
28,11225,22601
53,1805,37621
26,50122,34944
19,85774,22048
13,72578,43940
54,89361,33492
60,43520,21693
28,51608,48460
23,42625,54790
58,30895,90205
44,84790,56868
12,79622,421
32,71928,44199
38,13695,22856
16,74007,30730
49,65678,4260
53,29213,10178
57,12573,64058
45,48456,59717
24,52747,27823
57,46485,49175
51,7854,85436
45,28897,61257
34,36404,52970
25,58693,38919
42,48493,97851
60,54275,19549
60,95721,75610
54,2741,40378
28,21598,85172
54,36872,30957
52,445,4360
13,42670,32503
34,19980,66741
34,1165,63313
36,63077,61735
60,22534,96324
53,26938,75318
30,13804,67095
45,31960,56479
13,57536,43186
10,83172,98491
57,76489,39935
26,26378,97241
22,53591,83466
49,85083,15459
59,52013,55389
38,1941,94802
24,26175,26992
50,36640,52719
55,78248,62202
55,36179,66711
51,47117,70321
33,2816,20174
58,93811,30589
47,22883,796
44,18953,34395
57,19191,20674
48,5650,77510
22,62923,31117
59,17818,78840
56,46375,74131
22,69913,49857
28,21490,44561
38,89902,48216
21,81149,35593
53,87157,36429
14,37295,90929
21,70026,14633
21,15362,50641
57,17718,88840
42,14697,76008
17,64133,33108
34,40800,43066
12,22767,6079
37,68582,20457
27,44064,6281
45,80880,70703
26,29756,59540
18,99269,21706
20,10930,85364
47,24325,98600
26,7151,67677
10,52246,24097
31,20468,54912
39,78913,89839
55,43836,22477
19,1522,2038
12,46938,2194
19,56649,7447
30,92343,34676
48,52016,77969
13,48015,43779
59,61711,23415
50,81794,86212
49,21392,49012
52,92162,76751
29,12928,47740
41,34484,34899
60,28420,7706
46,93579,99751
45,40667,38488
32,25173,90401
14,60490,29138
60,69764,10375
55,41667,36488
30,74676,35648
43,7503,46173
24,35551,67865
21,41563,19958
43,19117,5038
14,16553,79209
60,7184,76717
42,31203,40686
20,55664,17680
36,76085,68738
44,90574,73882
44,83986,54650
35,71214,76468
15,98226,49408
32,29808,20227
24,40165,71848
23,32585,72462
52,20478,60816
31,63397,48780
31,2430,32382
33,58679,68584
28,86140,42909
23,8836,24851
58,26933,52750
49,12432,38992
43,63958,80863
40,97665,86682
45,15433,73927
58,27481,2186
51,302,64973
10,16159,61613
17,36604,56987
52,85269,97292
32,19799,81406
38,34197,30609
25,37681,63501
51,84016,13409
49,79664,52517
49,64036,4450
25,82160,565
12,42024,32244
53,3851,53613
30,36558,43673
34,18275,85411
60,63451,40285
17,75434,21412
34,46302,63197
26,14628,1668
44,855,25749
56,30393,8140
28,70819,75444
11,16161,43715
43,34941,9303
59,1999,25346
33,26799,39094
42,72798,58792
42,95572,35511
38,44644,98276
41,38638,29555
12,49981,61660
28,52637,99228
51,94192,82558
22,97460,11773
30,33506,70544
42,28168,46094
15,76114,79300
16,16985,66700
20,90803,97253
59,7945,34153
44,93913,47938
44,59021,52215
10,79343,6629
50,79231,1651
14,34478,70723
23,94276,93302
52,41234,70730
50,63484,51597
59,41413,89717
23,29370,70015
53,82463,42165
37,35621,11867
16,4903,92968
23,50468,31028
44,2480,7273
54,41452,34556
57,43437,78195
59,46255,15398
37,43240,94750
51,65176,89227
14,13306,12615
57,15943,44368
53,13060,31584
19,47903,86009
11,71072,89619
39,58187,78724
55,59973,35735
31,69503,95211
12,40571,18033
15,84457,8326
14,98558,80948
13,61606,75573
21,45955,50788
60,74927,32531
26,98769,47618
45,49879,50379
14,65040,17005
46,15306,778
24,77491,6346
26,36368,5443
36,4462,1096
34,47866,69586
38,80963,81768
50,51045,28358
35,46784,21614
37,53739,18764
30,74094,34379
11,61623,60302
34,66520,78309
53,30769,85100
17,57039,81694
44,25761,60747
10,46515,42163
51,36463,17965
56,51064,72985
49,79611,43172
14,80353,73064
58,2770,71830
57,27328,45926
47,93861,99888
12,49720,22003
54,39390,64660
14,60574,91673
32,12568,13441
42,98218,55450
16,84712,58839
28,63133,17181
60,50450,47968
53,7039,49081
29,89624,30198
48,6105,12306
15,19095,69017
28,61060,16901
58,31534,27418
38,57173,57978
34,50272,49201
35,49434,89130
52,13150,41853
11,37442,99414
40,17648,56980
20,23597,56319
44,41661,30808
24,14916,64867
18,62540,71688
57,74347,6445
35,30568,11626
60,78061,84199
44,12806,3346
28,80816,31705
50,2038,92598
19,77799,89471
29,35500,37892
53,73021,17481
60,41396,51745
56,53273,85556
51,92115,62049
33,54675,29338
10,1078,6125
45,77419,2843
45,99625,17
19,14335,29878
17,2760,18127
12,22335,9253
10,34426,79705
46,34154,11023
48,70623,16624
35,57442,81570
44,58228,16294
45,15256,37269
15,10301,24157
29,55828,58903
23,51306,9887
57,10949,52222
57,59920,3706
56,32823,47383
32,81937,4528
23,12103,81776
36,15377,37704
51,97690,92806
42,36751,35422
19,77726,99432
20,69914,74602
21,99004,5244
24,70741,86816
49,22072,53952
26,29685,35031
22,16154,76834
17,53198,76949
21,50562,70999
52,24642,33775
46,72034,77237
13,73288,36974
58,65276,57215
45,98916,97688
39,67538,13294
51,30335,71834
45,93659,9781
14,74086,73712
28,37306,535
52,72672,57270
14,69437,69606
26,574,83489
16,71489,60436
22,71056,26873
56,20960,85056
47,24088,71651
41,24711,6484
31,62125,91476
32,81574,40101
18,12135,35522
52,64567,42541
51,56075,81727
25,53368,50701
16,58729,81382
28,48448,15640
49,26043,18442
14,26684,17355
22,9111,46704
30,38991,53261
41,41303,68516
38,48255,99437
31,30501,22563
49,62773,749
52,26014,58511
29,68832,54385
54,3551,7535
47,40676,46255
19,39742,22953
46,41219,67147
46,65990,647
33,19298,53285
30,76125,41717
37,47439,59327
20,66454,5974
10,69127,20169
30,50752,7964
25,68626,43618
60,21421,70080
24,71556,36435
55,80104,75810
57,73087,83620
51,95083,63542
37,69990,44123
27,7848,27491
33,54397,69026
18,83931,60822
53,22672,49498
56,16609,75109
31,41947,29199
40,93638,44142
39,18025,86227
38,14576,80870
32,46118,5805
59,40489,78704
29,33169,80022
41,18207,20128
45,44950,97530
16,43791,69807
21,7186,47880
51,56813,55752
48,30590,26406
15,87347,94884
27,55470,84067
18,7916,36235
44,73342,32072
22,21093,96577
26,95649,81619
56,4767,62988
50,832,58124
14,42346,23828
56,35227,89310
14,90555,69419
11,88445,19605
42,65414,44549
50,74652,71926
11,87534,30876
47,121,28844
47,55119,65875
35,18369,29884
59,65416,92855
47,66629,93646
23,65343,72376
12,24549,42331
45,21586,55144
26,30276,77771
44,36601,81830
44,77744,60656
40,84351,48443
51,59561,82206
59,19705,27537
19,1333,58103
33,73274,20388
35,83368,89293
24,61582,87543
59,44877,96760
47,97436,13076
56,19318,70781
28,61262,3480
18,31370,93751
39,85959,59596
42,95451,19232
42,23919,72519
15,33558,92594
35,6795,79622
33,94572,41442
42,53040,80502
10,434,29528
52,67295,58470
25,64832,96958
49,50961,28576
53,71479,5597
20,21702,46855
58,41376,80985
42,97122,93180
18,9263,48187
38,39158,10007
20,98230,6737
21,5680,42297
46,87860,58191
46,15810,51582
52,55286,4911
19,50210,70480
57,92919,39656
56,51802,38262
40,97892,38462
32,17563,95109
12,85328,56623
24,73988,62883
58,26543,27303
41,9759,47979
24,726,87734
14,84713,11629
26,17115,86755
33,54296,22944
24,89954,48869
12,30748,96844
52,48763,56735
23,97786,38225
43,10956,50957
60,98607,75012
33,99713,10791
34,49179,15060
40,42202,44128
39,92974,67321
12,75432,9411
12,56600,39302
51,7560,7677
30,83857,90963
16,75399,96461
55,6381,16433
43,79309,83482
50,67774,19865
27,81490,95159
57,58588,15279
26,74695,59299
47,15159,10218
44,86228,36422
46,8668,16777
21,40446,77120
34,42736,57372
51,48981,63992
34,15487,12292
33,92951,42912
47,6312,15767
51,71608,21522
14,73364,47250
43,78187,49400
26,55410,49756
34,55920,98361
24,79864,43890
43,73022,83802
35,81667,49234
32,4388,5895
32,58631,42385
41,80055,43846
60,77305,27300
40,4967,52341
48,17549,70247
10,69665,61449
42,86339,47342
18,23833,91194
38,62559,38326
20,27619,12162
24,61676,77117
14,41892,77286
42,36537,90204
51,63249,42235
27,64334,85279
23,42689,25469
19,22372,65804
21,68077,91319
20,98193,40897
33,60690,12071
48,17810,63095
55,2632,13616
17,28184,10173
52,99237,80627
24,30981,39477
36,43616,6930
31,29229,18715
56,90168,32032
17,37768,92632
40,1576,6919
53,88684,56588
40,58663,88510
40,74750,97111
23,69373,20106
47,67672,4806
20,91894,41911
51,1634,12510
36,4530,97017
11,71711,17908
25,99574,76953
12,60344,6185
18,3364,3608
46,86814,9899
47,26005,40205
20,73278,25223
18,7185,67767
50,74710,20751
42,23144,53965
12,61934,39882
46,13735,39052
19,966,652
13,14853,56367
20,41250,57313
26,3168,36271
21,21949,47254
43,5573,46689
35,99318,23273
48,9851,73756
46,73403,51129
50,50792,83831
11,18720,39340
56,56872,48427
56,14684,91484
52,40934,35493
28,4652,87414
15,29011,76095
23,19638,75574
38,82806,20197
48,29528,50889
40,13261,13534
40,13365,84011
20,40642,81958
24,29510,27853
36,88541,65563
48,21146,3425
19,49191,70569
60,14692,77363
47,75808,99472
59,36774,46463
21,82220,51596
49,83421,32092
52,18636,17144
42,50260,21764
26,38203,80418
20,38723,72867
56,6674,75214
53,39978,37417
31,58861,39039
39,3251,84206
48,93030,82946
47,57631,45150
14,22255,14271
24,97386,77153
34,39212,75059
34,58868,87525
18,24632,92080
16,99724,81319
11,46392,89381
22,50654,28924
43,46609,51069
42,97606,74870
53,20347,94164
36,68284,95863
19,42248,10656
48,70976,35638
16,69349,63180
21,44415,71499
40,87915,9326
49,13710,4941
48,91233,13596
12,13310,85780
60,36352,40835
44,56883,73639
42,64925,71341
58,23600,5184
17,64097,26289
15,53617,39631
40,30614,27463
52,19701,8045
18,11252,77552
48,11370,62986
44,56067,15205
10,28554,12813
59,88337,39774
53,16296,72829
51,26866,17369
37,42417,41564
43,8416,79635
36,62051,48300
33,39087,24578
12,68037,10445
54,98442,14575
43,22344,37521
37,28512,15593
24,12279,93059
40,68170,43449
60,68767,56799
59,54056,71810
34,72742,42359
32,91573,9837
47,86397,37092
57,52104,76513
58,62070,36165
54,1883,51174
46,91073,78365
16,69610,13889
37,74360,47718
18,58725,51080
26,41510,47398
40,5601,50171
59,44651,5614
24,65312,29161
15,92242,55178
28,4869,91807
48,40313,13448
44,55801,53631
36,60187,35644
26,85217,18444
22,6453,25188
10,32900,86455
55,88533,72379
57,46339,20319
60,73774,61740
10,89278,46912
46,21783,168
43,34993,98475
17,15799,15181
43,71638,92344
10,94472,3893
34,28032,58064
51,67175,69548
23,80572,57236
54,65855,87150
30,21819,78485
36,48952,16728
33,83178,13412
16,98070,31796
19,62763,99490
37,3759,85955
51,86506,53738
47,21564,72168
26,11980,66838
26,81238,50531
44,2189,84210
37,68798,76701
46,52462,86593
33,72872,94436
49,69001,41803
27,31605,64616
53,27300,91471
35,25860,24454
58,4004,56351
23,32707,47092
36,57941,71201
45,30951,95405
60,76023,60253
45,50204,35830
40,76365,52307
21,87820,12220
33,18120,9058
45,88485,46886
45,51229,62771
40,10317,83905
26,81687,39491
29,24413,1199
46,73494,97510
32,36341,39515
59,33102,35901
55,29935,40345
35,84768,52208
57,46953,44307
18,42245,3774
52,51696,49653
17,52855,48355
57,9175,27904
24,15647,44294
38,89763,29129
60,48007,68860
54,29490,2654
20,44103,24093
16,85478,20700
23,66542,78674
42,46576,11404
35,55878,23177
60,24660,79183
31,16099,29005
45,55463,28239
49,95450,65550
54,57132,46962
53,42006,54786
55,22970,75557
13,1820,81132
20,87604,79128
34,48425,24091
50,8068,49385
10,22744,93787
15,80956,96988
19,27789,322
40,69854,18694
48,99432,45105
37,96858,10858
15,65927,70054
14,34135,37961
26,17188,1684
24,45715,46234
33,30413,10522
15,32802,93257
48,88180,23172
12,14085,3473
56,1978,91788
34,35594,53317
35,50904,17307
49,50144,51221
51,96106,3151
43,31843,26803
28,10413,26007
55,24485,76778
48,23607,83330
13,89406,48186
59,77137,10895
21,44757,25239
50,27420,32091
41,7006,74684
38,86902,31888
10,60648,57324
22,32950,49820
52,35247,62750
43,85553,86390
28,99262,65133
22,33118,44672
12,54409,12353
60,28819,50834
48,32501,51500
42,50627,28878
43,6127,63943
54,91191,28915
24,72904,51413
49,39413,34102
20,51570,77159
53,81075,75727
12,66031,40216
33,7989,54168
25,82548,42859
51,29480,18742
10,10894,98394
20,37008,23504
15,37881,92032
27,71377,28247
59,45811,17169
35,38091,86080
32,10573,25674
52,25225,91650
35,50893,94770
35,72533,15232
47,56261,6807
22,39917,85161
43,63400,38352
10,13854,31852
57,54469,20455
55,63438,35353
14,51765,63994
15,13218,25838
45,74615,68186
28,60210,18129
56,89196,88590
45,29432,16580
47,34739,26678
32,10050,88564
32,87481,21808
27,19784,94867
24,79775,43983
48,12009,78563
22,11414,54959
39,3501,14906
35,28241,12265
46,8026,85601
10,37273,38243
26,18906,69546
21,65506,68671
36,39562,95453
42,22123,8930
16,18331,8372
45,68316,44555
14,34858,68477
42,34240,28474
28,80066,46171
31,9456,81849
17,84200,41649
42,34054,63839
26,60244,11955
44,64933,86121
60,16717,90952
46,50711,13478
26,55563,67627
54,13526,55364
38,60617,61606
34,85494,96448
46,60120,20949
40,42164,94295
59,12597,27181
25,68964,84361
58,34265,55310
31,4317,31380
59,54521,99756
39,72107,50842
53,72669,91802
39,72313,8720
47,59777,56066
11,82526,563
40,1321,67559
17,22289,62782
26,21932,84849
14,7799,48624
34,21844,67876
50,28398,31267
60,26244,1003
24,42441,1045
53,47114,21878
54,28975,97897
24,3505,38337
30,83393,96008
36,79917,143
32,60843,10871
43,10600,93890
44,44195,88491
10,5781,6793
54,45428,58593
26,73065,55993
25,65239,62224
28,43276,79942
15,92039,52774
35,73678,79594
53,24540,25529
57,45213,80608
31,40404,47779
14,90321,23894
45,50638,99646
21,57602,1741
40,7443,37291
30,40290,99911
32,5971,83956
23,45120,4868
46,98422,92908
27,95376,66049
21,47197,73469
57,68831,61436
53,7045,26647
22,31282,65587
41,37726,78659
57,43114,52811
22,85034,50384
25,70099,50769
57,36622,3007
25,37855,18180
26,11419,67953
23,60395,43656
24,81752,65281
22,29275,4506
25,40077,87041
49,82818,97816
32,95312,77231
19,41689,36674
59,83911,52513
16,2600,95091
17,69667,85911
15,75133,99959
53,29772,7453
52,91085,78012
41,93952,465
49,45551,69039
10,60978,8450
58,67413,23555
44,13059,28917
12,49851,31777
40,27241,84239
33,49199,10793
49,23491,56241
30,19758,74983
41,29853,60030
46,66497,9653
27,83034,71890
41,22080,56708
21,10074,81098
58,79208,40425
42,4687,62176
27,52670,99282
35,27511,55986
24,5549,62746
58,60404,71131
46,88315,71401
18,13446,95513
13,67610,22530
43,77430,90587
37,5522,90149
40,13767,11223
44,32276,72128
12,39481,60791
42,14262,41679
32,259,81590
35,34242,56863
53,17236,38847
59,79115,48412
21,83977,9494
39,99474,50794
17,24090,24703
54,7340,46200
43,49278,70042
39,51394,14961
30,94544,7350
54,56272,79097
10,92758,92275
10,20473,64392
53,29240,30528
23,23147,2361
34,76140,44550
47,39229,51304
16,48454,74923
30,84425,78738
33,25770,29761
49,72458,15606
26,84401,5485
21,2835,2596
45,45294,50448
26,23842,75263
25,9180,96308
27,59818,42812
40,71789,99960
49,83627,78323
31,88,65016
33,87554,71139
21,98360,39836
41,18721,43293
37,84851,56247
23,63422,67385
36,93735,38885
54,83089,85840
58,45249,64818
33,8514,67840
33,81146,86900
35,24423,61734
27,57413,31942
38,38072,79964
21,3920,33006
46,17721,78258
18,83908,3116
46,76862,69731
53,22223,96051
24,74506,22572
16,9618,91349
56,45615,64228
27,72041,83222
25,84866,3745
45,2755,73281
37,20457,88681
34,15398,3035
22,33561,27488
19,84824,89624
57,24480,81322
19,65439,94575
40,71531,86090
10,57272,21871
21,30177,34628
36,96388,49847
41,92429,6699
18,14976,69275
50,86738,45887
43,96073,34018
44,25128,82026
56,22768,12290
30,36498,45091
60,74124,28825
41,2520,17788
29,50516,54490
26,32957,32791
45,28702,87529
46,23631,94259
13,84270,22780
35,15353,15535
16,54850,1850
54,72702,74844
20,88029,31522
13,69288,44043
23,45408,7774
26,1125,43244
40,6378,16389
50,47278,13101
16,56502,30035
38,16620,40445
57,78148,38240
31,99919,79666
26,64659,6055
33,57992,94680
33,57525,17368
45,84107,57876
45,17337,79905
26,51598,38378
32,56275,33916
11,42597,26623
36,37284,4998
17,7434,15558
32,15161,19277
53,12692,79292
48,68190,8418
22,2421,14620
46,29279,10928
46,18521,81074
51,56561,72082
51,23603,42239
44,18627,57035
21,81888,47052
59,46173,59142
28,38539,38275
32,88585,95550
30,8118,33331
53,58037,23275
42,2102,49451
41,20587,72738
59,14596,40590
57,53595,41446
38,58429,51983
15,72399,6229
34,38611,94218
49,69075,90410
28,68573,9018
39,93210,5852
50,10056,17322
19,13684,98348
20,47043,36807
50,41776,40698
31,45490,30804
36,14162,30939
50,40437,97023
49,7807,50690
46,43639,53880
35,82875,70447
14,27391,62768
15,11080,61060
20,80716,84936
31,20481,6051
24,58145,10589
30,99938,62113
30,33412,31646
51,77092,3615
28,85822,23632
55,62110,48668
27,99864,98759
48,16739,84224
51,56562,55091
35,50920,51829
27,39970,78648
38,43153,10256
59,34341,89699
33,92891,18529
57,61407,52532
47,67035,50027
43,46292,48792
38,17229,12903
36,41670,97968
20,34017,18322
21,50493,9023
11,33415,23056
18,14605,28627
56,44745,9387
25,27738,89679
52,25885,13404
26,52140,29722
57,86638,96616
54,96541,3566
57,64754,70601
15,13434,63312
23,79912,73234
20,78335,70947
35,29190,83977
16,8583,90452
16,14847,97887
14,59106,21976
40,25876,78421
45,40988,34632
13,42256,19025
11,13137,59200
59,9045,36800
35,30470,2676
43,16508,91294
58,43221,62974
15,66885,95564
16,82930,37337
26,3979,78678
49,25281,13953
19,36012,71602
15,11741,67735
51,99773,86888
34,22214,64555
29,12373,12414
24,77007,78168
25,88809,23331
57,73244,39988
28,40679,66468
38,35401,68885
50,35940,51375
18,24348,14919
18,43564,64717
43,78018,91174
20,6185,25489
11,54564,10077
12,75228,35095
52,9768,40694
32,28401,88153
30,47699,38778
40,7709,65997
39,26405,30725
44,56629,16208
27,64940,28551
45,95973,44829
38,59043,9140
18,26086,8751
54,90913,13932
44,88880,4891
21,5615,74900
47,88722,12801
48,83155,30638
39,5909,6910
50,20107,61642
57,68073,96584
50,10176,76958
46,15413,75929
37,93115,36381
43,36195,79344
50,17716,83368
50,88917,12182
44,47335,8721
29,90751,25180
32,25002,90755
40,14364,29669
44,98321,40059
24,17264,96334
15,67667,68840
38,27136,32195
29,44205,40441
33,29019,85041
36,31568,38866
26,63788,87576
19,95733,32066
29,95604,40324
10,43431,11909
10,61192,8536
43,45852,80306
58,40892,64879
18,82171,81270
32,18553,41932
28,2948,12234
40,13941,50533
44,67593,26166
10,17981,35018
54,28784,4618
41,24237,93208
58,44016,55499
40,86585,45478
29,62001,12225
10,88061,81934
59,58698,81410
37,92608,85682
28,14835,55658
48,24119,35410
24,1076,88414
60,94075,31212
10,9749,13438
45,76312,33344
33,76027,47444
