disease_id,disease_name
81034,Arthritis
79777,Stroke
89235,Anemia
90919,Kidney Disease
52654,Depression
5083,Epilepsy
51877,Asthma
43449,Heart Disease
90507,Kidney Disease
31139,COPD
6460,Kidney Disease
97746,Depression
62287,Depression
35203,Epilepsy
48816,Hypertension
2651,Kidney Disease
44284,Stroke
39722,Hypothyroidism
40756,Stroke
36745,Hypertension
64437,Depression
91250,Cancer
12873,Osteoporosis
29878,COPD
17614,Osteoporosis
39384,Hypothyroidism
97481,Hypothyroidism
42056,Obesity
35313,Epilepsy
95525,Epilepsy
54627,Obesity
79295,Heart Disease
84614,Diabetes
11703,Anemia
24633,Stroke
57896,Anemia
27707,Osteoporosis
53368,Hypertension
97117,Osteoporosis
63499,Epilepsy
99548,Kidney Disease
67698,Kidney Disease
7367,Osteoporosis
67537,Obesity
20836,Anemia
8600,Hypertension
40779,Stroke
93004,Cancer
66426,Depression
52872,Arthritis
17779,Depression
68719,Anemia
74537,Arthritis
22772,Epilepsy
25265,COPD
26309,Obesity
7553,Anemia
32701,COPD
4334,Obesity
59827,Cancer
6626,Heart Disease
47235,Asthma
92357,Heart Disease
26097,Anemia
35910,Epilepsy
48280,Stroke
60846,Obesity
66207,Hypothyroidism
52028,Kidney Disease
83284,Stroke
16236,Diabetes
89282,Diabetes
4005,Hypertension
48819,Kidney Disease
64066,Stroke
77862,Anemia
58471,Epilepsy
23276,Diabetes
62204,Hypertension
76923,Hypothyroidism
45843,Anemia
45121,Asthma
21432,Epilepsy
33903,Epilepsy
90289,Diabetes
11847,Depression
37364,Arthritis
3597,Osteoporosis
6507,Hypothyroidism
21352,Asthma
75007,Hypothyroidism
28091,Kidney Disease
29012,COPD
84853,Asthma
29505,Anemia
88826,Hypothyroidism
27096,Hypothyroidism
35269,COPD
85404,Hypertension
53674,Kidney Disease
67276,Obesity
2628,COPD
89417,Hypertension
1166,Obesity
62140,Kidney Disease
84852,Hypothyroidism
22701,Kidney Disease
78792,Asthma
1109,Diabetes
29329,Depression
33081,Kidney Disease
79736,COPD
40037,Osteoporosis
93420,Osteoporosis
92978,Stroke
84245,Arthritis
36094,Depression
55549,Kidney Disease
49345,Hypertension
45706,Osteoporosis
28601,Hypertension
61171,Diabetes
39602,Arthritis
88761,Epilepsy
68241,Hypertension
81737,Asthma
52055,Heart Disease
76609,Arthritis
13410,Cancer
963,Kidney Disease
67045,Epilepsy
86816,Diabetes
49051,Diabetes
73591,Osteoporosis
84848,Obesity
77826,Anemia
79829,Hypertension
37051,Anemia
39121,Depression
89707,Osteoporosis
14169,Asthma
63142,Epilepsy
8367,Hypertension
44077,Arthritis
36239,Depression
83964,Hypertension
42616,Osteoporosis
36291,Stroke
34229,Hypertension
85998,Hypertension
93204,Obesity
85389,Obesity
39163,Hypothyroidism
24688,COPD
19651,Asthma
67802,Depression
31496,Stroke
7441,Anemia
78647,Stroke
52965,Anemia
86577,Asthma
41888,Kidney Disease
89228,Kidney Disease
18340,Asthma
3336,Hypertension
85904,Cancer
38745,Heart Disease
34003,Diabetes
54862,Heart Disease
53031,Kidney Disease
50891,Asthma
96564,Epilepsy
4629,Obesity
76418,Osteoporosis
92808,Arthritis
74978,Kidney Disease
24892,Osteoporosis
44979,Asthma
95230,Hypothyroidism
29145,Depression
89957,Heart Disease
70075,Kidney Disease
83665,Epilepsy
62355,Anemia
88063,Arthritis
46988,Hypertension
39347,Hypothyroidism
86194,Hypertension
73170,Asthma
23741,Stroke
38506,Hypertension
12793,Heart Disease
61706,Osteoporosis
16769,Depression
97113,Obesity
33902,Depression
95051,Obesity
73273,Stroke
99997,Asthma
23995,Arthritis
89091,COPD
43992,Kidney Disease
85778,Hypertension
11704,Arthritis
29131,Cancer
46567,Heart Disease
29272,Heart Disease
97545,Osteoporosis
40250,Heart Disease
55112,COPD
43426,Stroke
48717,Osteoporosis
34152,Diabetes
76751,Anemia
38541,Anemia
60786,Kidney Disease
15437,Hypothyroidism
61674,COPD
7035,Arthritis
83151,Cancer
76490,Heart Disease
76062,Cancer
81350,Arthritis
9334,Osteoporosis
25499,Depression
65598,COPD
15704,Kidney Disease
89220,Diabetes
50026,Stroke
69446,Hypothyroidism
39106,Stroke
54146,Arthritis
7086,Epilepsy
19762,Depression
18004,Hypertension
26253,Arthritis
44914,Epilepsy
53633,Kidney Disease
74632,Heart Disease
59974,Hypertension
18772,Cancer
41469,Hypothyroidism
93804,Diabetes
23639,Obesity
10592,Hypothyroidism
63908,Obesity
43598,Asthma
82710,Depression
23176,Anemia
41079,Anemia
83165,Heart Disease
7603,Depression
617,Obesity
59251,Cancer
35851,Kidney Disease
27444,Asthma
99771,Stroke
22099,Epilepsy
75534,Stroke
20766,Hypertension
64169,Diabetes
11539,Heart Disease
16961,Hypertension
56847,Diabetes
83032,COPD
56283,Arthritis
52873,Diabetes
56233,Hypothyroidism
62573,Diabetes
50242,Stroke
611,Depression
4944,Cancer
69963,COPD
26137,Kidney Disease
95768,Osteoporosis
48903,Cancer
1845,Stroke
42233,Depression
99201,Depression
69603,Osteoporosis
24979,Depression
2348,Hypertension
88702,Kidney Disease
540,Cancer
82141,Cancer
96154,Heart Disease
32613,Asthma
29657,COPD
90901,Hypertension
45134,COPD
40906,Hypertension
16899,Cancer
13462,Hypothyroidism
50272,Arthritis
65973,Stroke
77158,Asthma
40123,Cancer
21891,Obesity
8557,Depression
39085,Heart Disease
38119,Kidney Disease
59759,Stroke
95398,Anemia
68195,Kidney Disease
78167,Kidney Disease
68697,Kidney Disease
44280,Hypertension
56841,COPD
90017,Osteoporosis
17536,Depression
44922,Osteoporosis
64248,Anemia
47087,Arthritis
98319,Diabetes
24697,Arthritis
21611,Hypertension
2506,Hypothyroidism
29939,Depression
29402,Hypertension
95311,Epilepsy
17197,Heart Disease
27681,Heart Disease
96216,Diabetes
77292,COPD
66143,Kidney Disease
22149,Osteoporosis
16143,Kidney Disease
48049,Osteoporosis
93206,Asthma
4897,Hypertension
49177,Diabetes
83928,Osteoporosis
33526,Asthma
70088,Osteoporosis
81675,Diabetes
6368,Asthma
77846,Epilepsy
6286,Obesity
86765,Cancer
14170,Cancer
85664,Stroke
2587,Anemia
6322,Osteoporosis
90406,COPD
15176,Asthma
58237,Obesity
49840,Asthma
71733,Osteoporosis
33126,Stroke
62180,Anemia
91995,COPD
20070,Osteoporosis
26934,Hypothyroidism
91120,Hypertension
89881,Stroke
82616,Hypothyroidism
1219,Diabetes
39467,Obesity
55164,Stroke
86725,Depression
13235,COPD
86832,Cancer
68197,Hypertension
35386,COPD
81631,Osteoporosis
79381,Heart Disease
17978,Kidney Disease
54896,Hypertension
13751,Epilepsy
67054,Epilepsy
94210,Cancer
80962,Obesity
15431,Diabetes
37054,Epilepsy
14943,Anemia
13928,Heart Disease
65239,Asthma
26037,Obesity
79823,Asthma
26181,COPD
34471,Stroke
68569,Hypertension
26433,Hypothyroidism
46913,Heart Disease
92200,Kidney Disease
53707,Osteoporosis
38712,Hypertension
21020,Arthritis
5164,Osteoporosis
71845,Cancer
65058,Diabetes
27222,Diabetes
90204,Anemia
63001,Anemia
43332,Diabetes
30737,Arthritis
358,Diabetes
1671,Epilepsy
88032,Obesity
11665,Depression
14474,Hypothyroidism
75255,Asthma
87690,Asthma
64763,Hypothyroidism
19548,Anemia
11807,Diabetes
67070,Cancer
9836,Stroke
94840,Hypothyroidism
13276,Osteoporosis
33540,Osteoporosis
84454,Kidney Disease
30298,Depression
59867,Arthritis
38800,Obesity
34619,Arthritis
60853,Depression
6564,Hypothyroidism
13082,Osteoporosis
22898,Obesity
5170,COPD
38085,Anemia
47214,Hypertension
88705,Heart Disease
40987,Obesity
55836,Hypertension
96801,Cancer
15191,Kidney Disease
12451,Hypothyroidism
99379,Diabetes
6014,Asthma
18139,Arthritis
86947,Stroke
84829,Cancer
43078,Diabetes
46861,Depression
57372,Hypertension
81501,Hypothyroidism
35167,Epilepsy
96084,Anemia
12183,COPD
48840,Stroke
44921,Anemia
23969,COPD
14920,Obesity
52530,Hypertension
52461,Cancer
59839,Epilepsy
35629,Diabetes
50556,Obesity
90426,Arthritis
62684,COPD
55278,Heart Disease
85045,Stroke
21860,COPD
14818,Osteoporosis
17368,Heart Disease
95212,Arthritis
7686,Epilepsy
20892,Obesity
13593,Heart Disease
54529,Epilepsy
77430,Stroke
63265,Stroke
74572,Arthritis
88918,Osteoporosis
57430,Hypothyroidism
23758,Cancer
80127,Stroke
49774,Stroke
47002,Arthritis
80131,Asthma
3777,Diabetes
89714,Hypothyroidism
95325,Depression
17125,Diabetes
63318,Arthritis
63979,Cancer
14802,Obesity
53907,Kidney Disease
57761,Anemia
6025,Osteoporosis
8301,Hypothyroidism
34290,Diabetes
85848,Obesity
41187,Diabetes
88857,Stroke
68788,Kidney Disease
97468,Depression
94866,Anemia
74057,Osteoporosis
29358,Osteoporosis
87797,COPD
44341,Hypertension
68039,Arthritis
68564,Cancer
90209,Arthritis
91826,Depression
81033,Epilepsy
12483,Diabetes
56734,Asthma
86732,Osteoporosis
95243,COPD
32581,Hypertension
63167,Diabetes
45318,Hypothyroidism
86993,Arthritis
88643,Hypothyroidism
84070,Anemia
50446,Cancer
19484,Depression
73183,Osteoporosis
80335,Hypothyroidism
1526,Obesity
84331,Epilepsy
20568,Osteoporosis
66265,Hypertension
61510,Heart Disease
64990,Hypertension
21679,Cancer
9812,Asthma
98491,Kidney Disease
64441,Anemia
42026,Depression
31574,Hypertension
43371,Heart Disease
6599,Heart Disease
66444,Diabetes
29190,Depression
72154,Kidney Disease
49628,Asthma
52858,Arthritis
30801,COPD
10332,COPD
60174,Anemia
58220,Obesity
75108,Hypothyroidism
58733,Stroke
11536,Depression
65333,Osteoporosis
58598,Anemia
41426,Osteoporosis
15559,Obesity
97679,Obesity
85638,Epilepsy
2329,COPD
13453,Arthritis
52879,Hypertension
54046,Arthritis
4696,Asthma
73024,Stroke
71971,Stroke
22,Heart Disease
11913,Hypertension
79194,Asthma
81142,Hypertension
83563,Asthma
39924,Epilepsy
66628,Epilepsy
73706,Obesity
27112,Depression
85799,Hypertension
88011,Cancer
59796,Obesity
44676,Stroke
47624,Arthritis
7113,Epilepsy
29218,COPD
59566,Epilepsy
43512,COPD
73420,Anemia
81232,Hypertension
78636,Hypertension
62014,Asthma
93933,Stroke
86136,Kidney Disease
47617,COPD
93836,Anemia
59314,Osteoporosis
12771,Osteoporosis
99525,Heart Disease
86364,Diabetes
29064,Arthritis
287,Anemia
44742,Anemia
46548,Obesity
83055,Asthma
38270,Hypertension
71786,Osteoporosis
68417,Arthritis
49006,Obesity
92025,Depression
13935,Cancer
6000,Diabetes
21516,Kidney Disease
64542,COPD
18408,COPD
93959,Anemia
97322,Asthma
94576,Diabetes
53636,Depression
14019,Anemia
33330,Epilepsy
80065,Cancer
25679,Osteoporosis
24581,Cancer
15826,Arthritis
51497,Hypertension
28257,Epilepsy
59905,Hypertension
93950,Stroke
44293,Stroke
14125,Asthma
99241,Hypertension
54325,Diabetes
6094,Diabetes
83000,Anemia
88098,Stroke
77176,Arthritis
16150,Asthma
59950,Arthritis
86305,Anemia
77242,Depression
66086,Obesity
17647,Kidney Disease
65382,Kidney Disease
568,Kidney Disease
69515,Hypertension
96497,Heart Disease
6366,Heart Disease
56729,COPD
76692,Hypothyroidism
23226,Anemia
90677,Hypertension
75832,Diabetes
22760,Hypertension
95747,Arthritis
16827,Hypothyroidism
13573,Kidney Disease
50778,Epilepsy
86182,Stroke
78714,Asthma
79450,Hypertension
42184,Hypothyroidism
66074,Anemia
50418,Anemia
54875,Stroke
90769,Obesity
99925,Hypertension
32537,Diabetes
35860,Epilepsy
52149,Diabetes
44939,Asthma
38557,Hypothyroidism
59355,Heart Disease
17481,Depression
18111,Anemia
54099,Osteoporosis
78974,Depression
91752,Epilepsy
98097,Diabetes
67147,Depression
39179,Kidney Disease
71802,Depression
41144,Asthma
93306,Obesity
96576,Arthritis
72559,Hypothyroidism
82913,Asthma
28487,COPD
26330,COPD
27487,Epilepsy
81810,Hypothyroidism
93635,Asthma
38086,Diabetes
89995,Heart Disease
45258,Heart Disease
88129,Heart Disease
17389,Arthritis
93113,Kidney Disease
85208,COPD
23306,Epilepsy
71105,Depression
91004,Hypothyroidism
83476,Cancer
42255,Epilepsy
93107,Diabetes
15126,Hypertension
99716,COPD
46168,Depression
73699,Asthma
62963,Depression
76389,Arthritis
74794,Kidney Disease
87445,Hypothyroidism
93077,Stroke
54719,Cancer
88374,Arthritis
98024,Kidney Disease
69979,Stroke
37477,Cancer
55363,Stroke
1673,Diabetes
68515,Depression
13955,Stroke
3312,Osteoporosis
49921,Obesity
19048,Epilepsy
6955,Cancer
87851,Stroke
7419,Epilepsy
26201,Obesity
98328,Hypothyroidism
21094,Heart Disease
37567,Cancer
89573,Obesity
32841,Depression
19192,COPD
8130,Asthma
90517,Diabetes
26738,Obesity
98775,Heart Disease
70932,Arthritis
4234,Diabetes
47013,Hypothyroidism
59322,Stroke
13432,Stroke
80754,COPD
88542,Diabetes
96926,Stroke
73647,Epilepsy
29400,Cancer
97309,Obesity
84819,Stroke
73566,Heart Disease
50972,Arthritis
31142,Asthma
66967,Hypertension
91242,Arthritis
37701,Kidney Disease
90824,Arthritis
87096,COPD
6157,Cancer
50014,Anemia
50797,Stroke
89803,Hypothyroidism
40980,Osteoporosis
72368,Diabetes
7051,Stroke
1699,Arthritis
97474,Heart Disease
32943,Anemia
26619,Stroke
81338,Depression
58073,Obesity
29563,Hypothyroidism
83071,Anemia
93001,Anemia
48200,Asthma
98973,Asthma
77120,Arthritis
71645,Heart Disease
96790,Obesity
79087,Stroke
25751,Osteoporosis
95015,Osteoporosis
25362,Obesity
38558,Hypothyroidism
58827,Heart Disease
23255,Diabetes
89477,Osteoporosis
9760,Osteoporosis
24507,Obesity
22779,Heart Disease
96348,Heart Disease
67350,Asthma
15643,Heart Disease
49440,Arthritis
5326,Anemia
56165,Stroke
36583,Hypothyroidism
72954,Epilepsy
34634,Cancer
17048,COPD
21093,Asthma
33425,Epilepsy
739,Diabetes
43327,Hypertension
61122,Diabetes
93020,Arthritis
20290,Heart Disease
5235,Arthritis
20146,Diabetes
42287,Cancer
78234,Epilepsy
6665,Diabetes
81968,Obesity
80689,Hypothyroidism
86755,Heart Disease
64297,Arthritis
75061,Stroke
72110,Asthma
46934,Obesity
9552,Osteoporosis
92757,Asthma
41662,Hypothyroidism
68864,Stroke
28830,Anemia
24100,Anemia
68236,Obesity
8936,Diabetes
66209,Diabetes
20889,Asthma
54516,Heart Disease
71182,Osteoporosis
70390,Hypothyroidism
52876,Asthma
12051,Stroke
45796,Hypertension
28992,Anemia
27964,Cancer
86944,Anemia
43500,Obesity
43393,Hypertension
47290,Obesity
38479,Osteoporosis
28632,Kidney Disease
98652,Depression
81039,Heart Disease
69533,Hypertension
62240,Obesity
73575,COPD
98583,Obesity
85105,Asthma
1153,Asthma
15036,Osteoporosis
87679,Depression
45351,Stroke
58414,Kidney Disease
31502,Epilepsy
84182,Kidney Disease
80439,Obesity
81412,Asthma
31958,Osteoporosis
5226,Cancer
42065,Osteoporosis
49987,Hypothyroidism
14860,Hypothyroidism
50577,Heart Disease
33631,Stroke
70809,Obesity
94892,Arthritis
37070,Kidney Disease
3238,Heart Disease
67746,Anemia
49146,Asthma
67411,Depression
66680,COPD
58400,Osteoporosis
63806,Osteoporosis
5747,COPD
38854,Asthma
85397,Asthma
25232,Osteoporosis
41984,Diabetes
67357,Osteoporosis
10793,Heart Disease
12577,Depression
21940,Anemia
70513,Stroke
69888,Heart Disease
960,Diabetes
82173,Asthma
8581,Heart Disease
27627,Obesity
87862,Hypothyroidism
82511,Stroke
27941,Heart Disease
89837,Arthritis
55601,Kidney Disease
13621,Heart Disease
26945,Hypertension
70484,Hypothyroidism
92109,Epilepsy
97173,Asthma
57047,Obesity
84746,Osteoporosis
9452,Hypertension
97896,Arthritis
89921,Obesity
20152,Obesity
3113,Asthma
60191,Kidney Disease
93961,Hypothyroidism
43478,Hypertension
4965,Anemia
11471,Osteoporosis
9600,Kidney Disease
23329,Kidney Disease
33018,Osteoporosis
9232,Hypothyroidism
75361,Obesity
29837,Epilepsy
33901,Diabetes
53429,COPD
50860,Arthritis
59129,Arthritis
82603,Osteoporosis
53011,Hypertension
56757,Obesity
41471,COPD
2213,Stroke
51052,Hypertension
88250,Osteoporosis
15506,Diabetes
70101,Diabetes
773,Depression
84072,Epilepsy
81048,Osteoporosis
8288,Depression
99085,Asthma
97773,Hypothyroidism
76756,Depression
91866,Epilepsy
9514,Hypothyroidism
46884,Depression
65907,Obesity
13911,Cancer
37989,Depression
89899,Hypertension
39498,Anemia
79503,Epilepsy
11338,Stroke
57367,Anemia
49992,Heart Disease
51788,Kidney Disease
86602,Stroke
4039,Kidney Disease
62126,Arthritis
20489,Asthma
69922,Epilepsy
28818,Hypertension
17875,Stroke
97878,Anemia
51248,Diabetes
71529,COPD
38663,Diabetes
83105,Obesity
18884,COPD
39066,Hypertension
88773,Hypertension
95594,Obesity
84926,Asthma
48906,Hypothyroidism
1461,Depression
72551,Asthma
72754,Osteoporosis
18530,Hypertension
16152,Cancer
5475,Hypothyroidism
659,Hypertension
75067,Obesity
78204,Heart Disease
51653,Heart Disease
70405,Hypothyroidism
71765,Epilepsy
11157,Osteoporosis
39936,Diabetes
27532,Depression
98080,Kidney Disease
97180,Asthma
95150,Heart Disease
45069,Hypothyroidism
27752,Depression
54087,Asthma
84663,Diabetes
67181,Hypertension
18671,Obesity
21096,Arthritis
24116,Arthritis
28939,Depression
80856,Osteoporosis
33127,Cancer
25470,Osteoporosis
15023,Hypothyroidism
23770,Osteoporosis
87946,Cancer
74356,COPD
7128,Kidney Disease
98440,COPD
71939,COPD
60458,Arthritis
84498,Hypertension
9587,Diabetes
38096,Depression
8829,Heart Disease
32858,Cancer
12871,Anemia
25875,Epilepsy
95104,Asthma
63857,Diabetes
43365,Obesity
46810,Diabetes
16805,Depression
87988,Hypertension
85914,COPD
30740,Anemia
13113,Kidney Disease
37373,Kidney Disease
81201,Heart Disease
9149,Epilepsy
41652,Arthritis
63682,Hypertension
59067,Diabetes
43036,Arthritis
80785,Asthma
86431,Kidney Disease
40065,COPD
90892,Hypertension
76568,Epilepsy
19974,Anemia
74128,Hypertension
74299,COPD
47774,Stroke
41462,Depression
56139,Epilepsy
633,Epilepsy
41053,Hypothyroidism
32266,Kidney Disease
29035,COPD
93349,Hypertension
96969,Kidney Disease
83995,Cancer
57163,Depression
36264,Asthma
47118,Obesity
17603,Hypothyroidism
89073,Depression
96072,Obesity
43458,Asthma
62908,Epilepsy
60666,Diabetes
58373,COPD
47020,Epilepsy
40038,Epilepsy
63828,COPD
72308,Arthritis
14264,Anemia
23038,COPD
84613,Heart Disease
79511,Diabetes
10744,Asthma
36780,Stroke
18350,Osteoporosis
70597,Kidney Disease
25746,Hypertension
34502,Hypertension
96147,Kidney Disease
82132,Obesity
10022,Stroke
95345,Cancer
9882,Depression
2441,Stroke
66476,Heart Disease
82788,Arthritis
4088,Cancer
76269,Diabetes
75877,Anemia
53101,Depression
77337,Anemia
27886,Cancer
4804,Depression
72298,Cancer
34159,Kidney Disease
71233,Anemia
70736,Hypothyroidism
61879,Epilepsy
85709,Heart Disease
47948,Hypothyroidism
51445,Arthritis
29269,Epilepsy
77280,COPD
96105,Hypertension
38141,Depression
17548,Hypothyroidism
60909,Anemia
65683,Osteoporosis
66900,Diabetes
11869,Cancer
52007,Heart Disease
47692,Hypothyroidism
65820,Cancer
1388,Stroke
86858,Heart Disease
31310,Kidney Disease
80482,Heart Disease
89674,Asthma
21737,Hypertension
99248,Stroke
67388,Epilepsy
18398,Asthma
58487,Asthma
20869,Arthritis
23480,Stroke
74233,Arthritis
74162,Asthma
86430,Diabetes
19162,Depression
96458,Hypertension
95945,Kidney Disease
63373,Depression
47028,Arthritis
5297,Anemia
28681,Kidney Disease
63916,Asthma
30375,Anemia
8239,Heart Disease
34649,COPD
48422,Obesity
30673,Hypothyroidism
5610,Osteoporosis
87632,Hypothyroidism
27102,Stroke
67880,Hypertension
47349,Hypertension
61561,Depression
59591,Cancer
6086,Depression
5230,Cancer
85003,Obesity
42476,Anemia
13529,COPD
92240,Cancer
68337,Epilepsy
83042,Hypothyroidism
35847,Anemia
97243,Diabetes
34513,Stroke
75842,Osteoporosis
71349,Heart Disease
74732,Heart Disease
22786,Cancer
49369,Stroke
49613,Depression
47880,Hypertension
77028,Depression
85634,Asthma
10202,Asthma
67720,Heart Disease
32975,Heart Disease
49326,Heart Disease
29215,Stroke
67681,Hypertension
53194,Hypothyroidism
46255,Hypertension
45224,Heart Disease
63813,Stroke
63191,Hypertension
79195,Stroke
864,COPD
65776,Anemia
18214,Cancer
57658,Hypothyroidism
21706,Obesity
30145,Hypothyroidism
10104,Depression
67441,COPD
84341,Depression
36806,Kidney Disease
27723,Epilepsy
19692,Heart Disease
24498,Heart Disease
20625,Epilepsy
47477,Diabetes
78908,Asthma
94018,COPD
15509,Depression
86652,Asthma
30191,Heart Disease
54344,Heart Disease
43283,Kidney Disease
94405,Osteoporosis
14855,Depression
63113,Diabetes
88503,Depression
62759,Hypothyroidism
62786,Hypothyroidism
27617,Obesity
77436,Osteoporosis
21134,Arthritis
84837,Diabetes
53857,Osteoporosis
2942,Epilepsy
31938,Hypothyroidism
5655,COPD
16762,Hypothyroidism
75168,Obesity
77640,Diabetes
21119,Obesity
17658,Anemia
82515,Stroke
67193,COPD
5136,COPD
75008,COPD
19249,Anemia
33850,Epilepsy
23597,Anemia
67717,Osteoporosis
53143,Kidney Disease
78558,Hypertension
73872,Anemia
83574,Arthritis
2440,Asthma
94312,COPD
95417,Osteoporosis
86736,Epilepsy
37152,Stroke
11239,Anemia
28389,Obesity
58877,COPD
79498,Osteoporosis
61789,Depression
63133,Heart Disease
22356,Kidney Disease
28752,Hypertension
53840,Arthritis
78753,Epilepsy
18705,Arthritis
76368,Hypothyroidism
23839,Anemia
81685,Depression
86461,Osteoporosis
21983,Epilepsy
94920,Stroke
89861,Cancer
59437,Anemia
78188,Obesity
77410,Anemia
9023,Diabetes
30122,Cancer
49572,Stroke
50523,Asthma
17329,Hypertension
14230,COPD
2170,Osteoporosis
26522,Cancer
68512,Depression
66107,Asthma
89701,Stroke
55023,Anemia
19603,Cancer
79365,Hypothyroidism
12622,Heart Disease
62373,Diabetes
80576,Asthma
78618,Arthritis
5116,Hypothyroidism
69655,Anemia
65972,Arthritis
98616,Anemia
15403,Diabetes
12214,Arthritis
63208,Diabetes
86427,Epilepsy
17082,Diabetes
79098,Hypothyroidism
70685,Obesity
157,Osteoporosis
88940,Arthritis
85096,COPD
56557,Obesity
68425,Anemia
55139,Epilepsy
48546,Cancer
5693,Depression
91441,Kidney Disease
69444,Hypothyroidism
56224,Hypertension
30079,Kidney Disease
63192,Diabetes
49969,Arthritis
45943,Obesity
77207,Epilepsy
97175,Heart Disease
99816,Epilepsy
91318,Asthma
75513,Anemia
12807,Epilepsy
55769,Heart Disease
33360,Cancer
62539,Obesity
30475,Obesity
10986,Asthma
37128,Anemia
78419,Hypothyroidism
71267,COPD
53562,Osteoporosis
33791,Anemia
24775,Osteoporosis
716,Hypertension
92949,COPD
97471,Diabetes
932,Depression
75757,Diabetes
68490,Asthma
15444,Anemia
68126,Heart Disease
49155,Stroke
85792,Arthritis
26924,Anemia
90146,Arthritis
41405,Kidney Disease
53588,Arthritis
47483,Kidney Disease
20287,Arthritis
55846,COPD
85403,Kidney Disease
76725,Depression
33244,Cancer
34249,Diabetes
70268,Anemia
55517,Stroke
74012,Stroke
47925,Kidney Disease
80200,Diabetes
36118,Epilepsy
89208,Hypothyroidism
52095,Asthma
98955,Kidney Disease
26698,Asthma
54162,Heart Disease
72365,Stroke
73080,Diabetes
63238,Arthritis
23425,COPD
48524,Heart Disease
73281,Stroke
63407,COPD
33263,Osteoporosis
40193,Osteoporosis
75713,Kidney Disease
45135,COPD
92470,Depression
52183,Hypothyroidism
96440,Depression
18096,Anemia
15608,Obesity
98017,Epilepsy
30116,COPD
58536,Arthritis
91660,Epilepsy
21206,COPD
13143,Kidney Disease
28109,Cancer
66629,Anemia
52502,Heart Disease
44359,Depression
72165,Heart Disease
80481,Hypertension
91364,Diabetes
89727,Cancer
92640,Kidney Disease
6822,Anemia
21068,Anemia
51000,Obesity
83345,Cancer
693,Kidney Disease
11939,Heart Disease
61822,Heart Disease
78675,COPD
57065,COPD
11552,Kidney Disease
8399,Hypertension
34483,Epilepsy
29067,Hypertension
48606,Obesity
10490,COPD
79826,Kidney Disease
4948,Obesity
94960,Anemia
50374,COPD
52513,COPD
80473,Kidney Disease
86006,Osteoporosis
68289,Hypothyroidism
37548,Kidney Disease
93271,COPD
78311,Arthritis
7531,Asthma
22973,Cancer
83924,Stroke
64797,Arthritis
57536,Hypothyroidism
1403,Diabetes
26438,Stroke
86099,Anemia
67915,Stroke
37487,Stroke
25525,Heart Disease
4405,Depression
78579,Kidney Disease
66918,Obesity
67608,Kidney Disease
91547,Asthma
30365,Osteoporosis
80634,Diabetes
22214,Kidney Disease
88345,Epilepsy
4726,COPD
47151,COPD
31359,Hypothyroidism
85854,Depression
37,Depression
20636,Depression
11382,Osteoporosis
36167,Diabetes
52354,Heart Disease
46285,Osteoporosis
87773,Heart Disease
51792,Anemia
76818,Arthritis
26255,Obesity
2014,Osteoporosis
96590,Osteoporosis
92225,Arthritis
11818,Kidney Disease
72036,Cancer
37289,Kidney Disease
95176,Stroke
73284,Epilepsy
76406,Hypothyroidism
45625,Kidney Disease
45544,Obesity
36242,Cancer
29661,COPD
79477,Anemia
25496,Asthma
59606,Anemia
52947,Kidney Disease
75354,Hypothyroidism
609,Cancer
34223,Asthma
22942,COPD
53363,Hypertension
66353,Epilepsy
13954,Asthma
73220,Osteoporosis
9487,COPD
65951,Osteoporosis
38568,Stroke
44560,Cancer
15336,Stroke
67277,Hypothyroidism
33776,Asthma
70504,Kidney Disease
75352,Hypothyroidism
32786,Obesity
90989,Kidney Disease
58034,Hypertension
49424,Arthritis
73815,Obesity
63390,Arthritis
31886,Osteoporosis
99283,Anemia
44520,COPD
89337,Depression
60387,Stroke
76916,Hypothyroidism
3584,Obesity
63172,Obesity
15239,COPD
33792,Heart Disease
8854,COPD
50157,Epilepsy
28885,Anemia
88724,Hypertension
91904,Epilepsy
30137,Diabetes
41383,Anemia
54057,Kidney Disease
46281,Heart Disease
67699,Heart Disease
70208,Heart Disease
1274,Hypertension
91857,Epilepsy
34517,Hypothyroidism
32539,Arthritis
37655,Cancer
12190,Hypertension
52288,Anemia
88302,Kidney Disease
98145,Depression
44825,Cancer
9965,COPD
72686,Depression
23394,Diabetes
62463,Anemia
41139,Anemia
46338,Asthma
28647,Asthma
75197,Arthritis
35268,Obesity
23957,Depression
97800,Heart Disease
89536,Hypothyroidism
24925,Hypothyroidism
65404,Epilepsy
96614,Asthma
26170,Obesity
30783,Anemia
96394,Osteoporosis
31726,Asthma
34787,Stroke
30042,Hypertension
26577,Epilepsy
32728,Obesity
81080,Kidney Disease
46665,Asthma
20446,Obesity
13983,Kidney Disease
15712,Diabetes
10287,Diabetes
88580,Epilepsy
86956,COPD
64574,Arthritis
80455,Stroke
868,Stroke
70972,Asthma
5539,Heart Disease
63214,Stroke
48653,Asthma
81352,Epilepsy
41342,Stroke
64532,Stroke
75303,Stroke
36009,Hypertension
64330,Asthma
66995,Heart Disease
36735,Depression
52150,Kidney Disease
29110,Depression
98326,Depression
75584,Depression
16809,Epilepsy
7097,Depression
68909,Diabetes
55466,Diabetes
62694,Cancer
70879,Arthritis
4268,Osteoporosis
65860,Obesity
45519,Diabetes
51605,Hypothyroidism
89959,Obesity
22911,Stroke
59925,Anemia
15776,Cancer
